accuracy,alpha,batch_neg,batch_pos,embed_dim,hidden_dim,learning_rate,train_size,trial
0.51,1e-05,55,49,2,2,0.001,104,7
0.51,1e-05,109,95,2,2,0.001,204,7
0.51,1e-05,154,150,2,2,0.001,304,7
0.51,1e-05,204,200,2,2,0.001,404,7
0.51,1e-05,257,247,2,2,0.001,504,7
0.51,1e-05,302,302,2,2,0.001,604,7
0.51,1e-05,356,348,2,2,0.001,704,7
0.51,1e-05,406,398,2,2,0.001,804,7
0.51,1e-05,458,446,2,2,0.001,904,7
0.51,1e-05,514,490,2,2,0.001,1004,7
0.51,1e-05,561,543,2,2,0.001,1104,7
0.51,1e-05,604,600,2,2,0.001,1204,7
0.51,1e-05,644,660,2,2,0.001,1304,7
0.51,1e-05,685,719,2,2,0.001,1404,7
0.51,1e-05,741,763,2,2,0.001,1504,7
0.51,1e-05,798,806,2,2,0.001,1604,7
0.51,1e-05,851,853,2,2,0.001,1704,7
0.51,1e-05,907,897,2,2,0.001,1804,7
0.51,1e-05,951,953,2,2,0.001,1904,7
0.51,1e-05,1007,997,2,2,0.001,2004,7
0.49,1e-05,54,50,2,2,0.001,104,8
0.49,1e-05,103,101,2,2,0.001,204,8
0.49,1e-05,151,153,2,2,0.001,304,8
0.49,1e-05,193,211,2,2,0.001,404,8
0.49,1e-05,243,261,2,2,0.001,504,8
0.49,1e-05,286,318,2,2,0.001,604,8
0.49,1e-05,327,377,2,2,0.001,704,8
0.49,1e-05,382,422,2,2,0.001,804,8
0.49,1e-05,435,469,2,2,0.001,904,8
0.49,1e-05,484,520,2,2,0.001,1004,8
0.49,1e-05,532,572,2,2,0.001,1104,8
0.49,1e-05,586,618,2,2,0.001,1204,8
0.49,1e-05,644,660,2,2,0.001,1304,8
0.49,1e-05,699,705,2,2,0.001,1404,8
0.49,1e-05,755,749,2,2,0.001,1504,8
0.49,1e-05,802,802,2,2,0.001,1604,8
0.49,1e-05,858,846,2,2,0.001,1704,8
0.49,1e-05,910,894,2,2,0.001,1804,8
0.49,1e-05,958,946,2,2,0.001,1904,8
0.49,1e-05,1007,997,2,2,0.001,2004,8
0.518,1e-05,58,46,2,2,0.001,104,9
0.518,1e-05,105,99,2,2,0.001,204,9
0.518,1e-05,158,146,2,2,0.001,304,9
0.518,1e-05,199,205,2,2,0.001,404,9
0.518,1e-05,257,247,2,2,0.001,504,9
0.518,1e-05,310,294,2,2,0.001,604,9
0.518,1e-05,360,344,2,2,0.001,704,9
0.518,1e-05,418,386,2,2,0.001,804,9
0.518,1e-05,468,436,2,2,0.001,904,9
0.52,1e-05,514,490,2,2,0.001,1004,9
0.52,1e-05,558,546,2,2,0.001,1104,9
0.52,1e-05,601,603,2,2,0.001,1204,9
0.52,1e-05,653,651,2,2,0.001,1304,9
0.522,1e-05,702,702,2,2,0.001,1404,9
0.522,1e-05,750,754,2,2,0.001,1504,9
0.528,1e-05,800,804,2,2,0.001,1604,9
0.536,1e-05,843,861,2,2,0.001,1704,9
0.538,1e-05,906,898,2,2,0.001,1804,9
0.54,1e-05,958,946,2,2,0.001,1904,9
0.546,1e-05,1011,993,2,2,0.001,2004,9
0.418,1e-05,53,51,2,2,0.001,104,10
0.42,1e-05,97,107,2,2,0.001,204,10
0.422,1e-05,153,151,2,2,0.001,304,10
0.422,1e-05,211,193,2,2,0.001,404,10
0.422,1e-05,255,249,2,2,0.001,504,10
0.426,1e-05,312,292,2,2,0.001,604,10
0.43,1e-05,358,346,2,2,0.001,704,10
0.438,1e-05,409,395,2,2,0.001,804,10
0.442,1e-05,459,445,2,2,0.001,904,10
0.444,1e-05,509,495,2,2,0.001,1004,10
0.448,1e-05,565,539,2,2,0.001,1104,10
0.452,1e-05,613,591,2,2,0.001,1204,10
0.452,1e-05,655,649,2,2,0.001,1304,10
0.456,1e-05,704,700,2,2,0.001,1404,10
0.472,1e-05,758,746,2,2,0.001,1504,10
0.468,1e-05,814,790,2,2,0.001,1604,10
0.476,1e-05,873,831,2,2,0.001,1704,10
0.474,1e-05,908,896,2,2,0.001,1804,10
0.474,1e-05,956,948,2,2,0.001,1904,10
0.474,1e-05,1006,998,2,2,0.001,2004,10
0.528,1e-05,57,47,2,2,0.001,104,11
0.528,1e-05,106,98,2,2,0.001,204,11
0.528,1e-05,157,147,2,2,0.001,304,11
0.528,1e-05,211,193,2,2,0.001,404,11
0.528,1e-05,261,243,2,2,0.001,504,11
0.528,1e-05,308,296,2,2,0.001,604,11
0.528,1e-05,363,341,2,2,0.001,704,11
0.528,1e-05,415,389,2,2,0.001,804,11
0.528,1e-05,467,437,2,2,0.001,904,11
0.528,1e-05,506,498,2,2,0.001,1004,11
0.528,1e-05,555,549,2,2,0.001,1104,11
0.528,1e-05,607,597,2,2,0.001,1204,11
0.528,1e-05,661,643,2,2,0.001,1304,11
0.528,1e-05,702,702,2,2,0.001,1404,11
0.528,1e-05,762,742,2,2,0.001,1504,11
0.528,1e-05,809,795,2,2,0.001,1604,11
0.528,1e-05,855,849,2,2,0.001,1704,11
0.528,1e-05,915,889,2,2,0.001,1804,11
0.528,1e-05,958,946,2,2,0.001,1904,11
0.528,1e-05,1016,988,2,2,0.001,2004,11
0.512,1e-05,46,58,2,2,0.001,104,12
0.512,1e-05,96,108,2,2,0.001,204,12
0.512,1e-05,147,157,2,2,0.001,304,12
0.512,1e-05,195,209,2,2,0.001,404,12
0.512,1e-05,246,258,2,2,0.001,504,12
0.512,1e-05,289,315,2,2,0.001,604,12
0.512,1e-05,339,365,2,2,0.001,704,12
0.512,1e-05,387,417,2,2,0.001,804,12
0.512,1e-05,435,469,2,2,0.001,904,12
0.512,1e-05,486,518,2,2,0.001,1004,12
0.512,1e-05,538,566,2,2,0.001,1104,12
0.512,1e-05,585,619,2,2,0.001,1204,12
0.512,1e-05,638,666,2,2,0.001,1304,12
0.512,1e-05,693,711,2,2,0.001,1404,12
0.512,1e-05,745,759,2,2,0.001,1504,12
0.512,1e-05,793,811,2,2,0.001,1604,12
0.512,1e-05,854,850,2,2,0.001,1704,12
0.512,1e-05,902,902,2,2,0.001,1804,12
0.512,1e-05,956,948,2,2,0.001,1904,12
0.512,1e-05,1008,996,2,2,0.001,2004,12
0.512,1e-05,53,51,2,2,0.001,104,13
0.512,1e-05,101,103,2,2,0.001,204,13
0.512,1e-05,152,152,2,2,0.001,304,13
0.512,1e-05,209,195,2,2,0.001,404,13
0.512,1e-05,260,244,2,2,0.001,504,13
0.512,1e-05,303,301,2,2,0.001,604,13
0.512,1e-05,352,352,2,2,0.001,704,13
0.512,1e-05,400,404,2,2,0.001,804,13
0.512,1e-05,444,460,2,2,0.001,904,13
0.512,1e-05,494,510,2,2,0.001,1004,13
0.512,1e-05,547,557,2,2,0.001,1104,13
0.512,1e-05,601,603,2,2,0.001,1204,13
0.512,1e-05,649,655,2,2,0.001,1304,13
0.512,1e-05,696,708,2,2,0.001,1404,13
0.512,1e-05,751,753,2,2,0.001,1504,13
0.512,1e-05,797,807,2,2,0.001,1604,13
0.512,1e-05,847,857,2,2,0.001,1704,13
0.512,1e-05,903,901,2,2,0.001,1804,13
0.512,1e-05,957,947,2,2,0.001,1904,13
0.512,1e-05,1008,996,2,2,0.001,2004,13
0.476,1e-05,50,54,2,2,0.001,104,14
0.476,1e-05,101,103,2,2,0.001,204,14
0.476,1e-05,148,156,2,2,0.001,304,14
0.476,1e-05,200,204,2,2,0.001,404,14
0.476,1e-05,253,251,2,2,0.001,504,14
0.476,1e-05,310,294,2,2,0.001,604,14
0.476,1e-05,354,350,2,2,0.001,704,14
0.476,1e-05,409,395,2,2,0.001,804,14
0.476,1e-05,465,439,2,2,0.001,904,14
0.476,1e-05,516,488,2,2,0.001,1004,14
0.476,1e-05,557,547,2,2,0.001,1104,14
0.476,1e-05,600,604,2,2,0.001,1204,14
0.476,1e-05,652,652,2,2,0.001,1304,14
0.476,1e-05,699,705,2,2,0.001,1404,14
0.476,1e-05,753,751,2,2,0.001,1504,14
0.476,1e-05,808,796,2,2,0.001,1604,14
0.476,1e-05,862,842,2,2,0.001,1704,14
0.476,1e-05,913,891,2,2,0.001,1804,14
0.476,1e-05,958,946,2,2,0.001,1904,14
0.476,1e-05,1014,990,2,2,0.001,2004,14
0.492,1e-05,55,49,2,2,0.001,104,15
0.492,1e-05,113,91,2,2,0.001,204,15
0.492,1e-05,156,148,2,2,0.001,304,15
0.486,1e-05,207,197,2,2,0.001,404,15
0.482,1e-05,259,245,2,2,0.001,504,15
0.482,1e-05,315,289,2,2,0.001,604,15
0.482,1e-05,366,338,2,2,0.001,704,15
0.484,1e-05,412,392,2,2,0.001,804,15
0.482,1e-05,466,438,2,2,0.001,904,15
0.482,1e-05,525,479,2,2,0.001,1004,15
0.488,1e-05,580,524,2,2,0.001,1104,15
0.488,1e-05,633,571,2,2,0.001,1204,15
0.488,1e-05,676,628,2,2,0.001,1304,15
0.494,1e-05,723,681,2,2,0.001,1404,15
0.494,1e-05,776,728,2,2,0.001,1504,15
0.494,1e-05,825,779,2,2,0.001,1604,15
0.492,1e-05,868,836,2,2,0.001,1704,15
0.492,1e-05,918,886,2,2,0.001,1804,15
0.492,1e-05,969,935,2,2,0.001,1904,15
0.492,1e-05,1015,989,2,2,0.001,2004,15
0.528,1e-05,51,53,2,2,0.001,104,16
0.528,1e-05,105,99,2,2,0.001,204,16
0.528,1e-05,163,141,2,2,0.001,304,16
0.528,1e-05,217,187,2,2,0.001,404,16
0.528,1e-05,265,239,2,2,0.001,504,16
0.528,1e-05,314,290,2,2,0.001,604,16
0.528,1e-05,362,342,2,2,0.001,704,16
0.528,1e-05,403,401,2,2,0.001,804,16
0.528,1e-05,445,459,2,2,0.001,904,16
0.528,1e-05,505,499,2,2,0.001,1004,16
0.528,1e-05,557,547,2,2,0.001,1104,16
0.528,1e-05,601,603,2,2,0.001,1204,16
0.528,1e-05,651,653,2,2,0.001,1304,16
0.528,1e-05,699,705,2,2,0.001,1404,16
0.528,1e-05,745,759,2,2,0.001,1504,16
0.528,1e-05,796,808,2,2,0.001,1604,16
0.528,1e-05,851,853,2,2,0.001,1704,16
0.528,1e-05,899,905,2,2,0.001,1804,16
0.528,1e-05,954,950,2,2,0.001,1904,16
0.528,1e-05,1016,988,2,2,0.001,2004,16
0.484,1e-05,52,52,2,2,0.001,104,17
0.484,1e-05,108,96,2,2,0.001,204,17
0.484,1e-05,163,141,2,2,0.001,304,17
0.484,1e-05,219,185,2,2,0.001,404,17
0.484,1e-05,261,243,2,2,0.001,504,17
0.484,1e-05,318,286,2,2,0.001,604,17
0.484,1e-05,366,338,2,2,0.001,704,17
0.484,1e-05,424,380,2,2,0.001,804,17
0.484,1e-05,475,429,2,2,0.001,904,17
0.484,1e-05,526,478,2,2,0.001,1004,17
0.484,1e-05,569,535,2,2,0.001,1104,17
0.484,1e-05,618,586,2,2,0.001,1204,17
0.484,1e-05,668,636,2,2,0.001,1304,17
0.484,1e-05,714,690,2,2,0.001,1404,17
0.484,1e-05,765,739,2,2,0.001,1504,17
0.484,1e-05,811,793,2,2,0.001,1604,17
0.484,1e-05,863,841,2,2,0.001,1704,17
0.484,1e-05,918,886,2,2,0.001,1804,17
0.484,1e-05,953,951,2,2,0.001,1904,17
0.484,1e-05,994,1010,2,2,0.001,2004,17
0.488,1e-05,51,53,2,2,0.001,104,18
0.488,1e-05,100,104,2,2,0.001,204,18
0.488,1e-05,154,150,2,2,0.001,304,18
0.488,1e-05,212,192,2,2,0.001,404,18
0.488,1e-05,264,240,2,2,0.001,504,18
0.488,1e-05,310,294,2,2,0.001,604,18
0.488,1e-05,362,342,2,2,0.001,704,18
0.488,1e-05,406,398,2,2,0.001,804,18
0.488,1e-05,462,442,2,2,0.001,904,18
0.488,1e-05,514,490,2,2,0.001,1004,18
0.488,1e-05,557,547,2,2,0.001,1104,18
0.488,1e-05,609,595,2,2,0.001,1204,18
0.488,1e-05,651,653,2,2,0.001,1304,18
0.488,1e-05,701,703,2,2,0.001,1404,18
0.488,1e-05,751,753,2,2,0.001,1504,18
0.488,1e-05,802,802,2,2,0.001,1604,18
0.488,1e-05,854,850,2,2,0.001,1704,18
0.488,1e-05,907,897,2,2,0.001,1804,18
0.488,1e-05,956,948,2,2,0.001,1904,18
0.488,1e-05,1008,996,2,2,0.001,2004,18
0.49,1e-05,49,55,2,2,0.001,104,19
0.492,1e-05,103,101,2,2,0.001,204,19
0.49,1e-05,149,155,2,2,0.001,304,19
0.492,1e-05,197,207,2,2,0.001,404,19
0.484,1e-05,243,261,2,2,0.001,504,19
0.49,1e-05,289,315,2,2,0.001,604,19
0.488,1e-05,339,365,2,2,0.001,704,19
0.486,1e-05,389,415,2,2,0.001,804,19
0.484,1e-05,438,466,2,2,0.001,904,19
0.486,1e-05,487,517,2,2,0.001,1004,19
0.474,1e-05,535,569,2,2,0.001,1104,19
0.494,1e-05,589,615,2,2,0.001,1204,19
0.492,1e-05,636,668,2,2,0.001,1304,19
0.486,1e-05,689,715,2,2,0.001,1404,19
0.494,1e-05,732,772,2,2,0.001,1504,19
0.496,1e-05,783,821,2,2,0.001,1604,19
0.49,1e-05,833,871,2,2,0.001,1704,19
0.482,1e-05,892,912,2,2,0.001,1804,19
0.488,1e-05,945,959,2,2,0.001,1904,19
0.494,1e-05,1009,995,2,2,0.001,2004,19
0.52,1e-05,52,52,2,2,0.001,104,20
0.524,1e-05,96,108,2,2,0.001,204,20
0.528,1e-05,149,155,2,2,0.001,304,20
0.526,1e-05,203,201,2,2,0.001,404,20
0.526,1e-05,252,252,2,2,0.001,504,20
0.528,1e-05,297,307,2,2,0.001,604,20
0.532,1e-05,350,354,2,2,0.001,704,20
0.532,1e-05,399,405,2,2,0.001,804,20
0.532,1e-05,450,454,2,2,0.001,904,20
0.532,1e-05,500,504,2,2,0.001,1004,20
0.536,1e-05,558,546,2,2,0.001,1104,20
0.544,1e-05,604,600,2,2,0.001,1204,20
0.54,1e-05,656,648,2,2,0.001,1304,20
0.546,1e-05,700,704,2,2,0.001,1404,20
0.546,1e-05,751,753,2,2,0.001,1504,20
0.554,1e-05,791,813,2,2,0.001,1604,20
0.558,1e-05,845,859,2,2,0.001,1704,20
0.564,1e-05,898,906,2,2,0.001,1804,20
0.578,1e-05,948,956,2,2,0.001,1904,20
0.576,1e-05,994,1010,2,2,0.001,2004,20
0.524,1e-05,51,53,2,2,0.01,104,1
0.524,1e-05,106,98,2,2,0.01,204,1
0.524,1e-05,157,147,2,2,0.01,304,1
0.524,1e-05,213,191,2,2,0.01,404,1
0.524,1e-05,266,238,2,2,0.01,504,1
0.524,1e-05,314,290,2,2,0.01,604,1
0.524,1e-05,370,334,2,2,0.01,704,1
0.524,1e-05,428,376,2,2,0.01,804,1
0.524,1e-05,482,422,2,2,0.01,904,1
0.524,1e-05,531,473,2,2,0.01,1004,1
0.524,1e-05,579,525,2,2,0.01,1104,1
0.532,1e-05,626,578,2,2,0.01,1204,1
0.56,1e-05,669,635,2,2,0.01,1304,1
0.57,1e-05,719,685,2,2,0.01,1404,1
0.552,1e-05,767,737,2,2,0.01,1504,1
0.57,1e-05,811,793,2,2,0.01,1604,1
0.614,1e-05,864,840,2,2,0.01,1704,1
0.596,1e-05,912,892,2,2,0.01,1804,1
0.584,1e-05,961,943,2,2,0.01,1904,1
0.602,1e-05,1014,990,2,2,0.01,2004,1
0.508,1e-05,58,46,2,2,0.01,104,2
0.508,1e-05,101,103,2,2,0.01,204,2
0.51,1e-05,157,147,2,2,0.01,304,2
0.492,1e-05,211,193,2,2,0.01,404,2
0.514,1e-05,256,248,2,2,0.01,504,2
0.55,1e-05,301,303,2,2,0.01,604,2
0.572,1e-05,340,364,2,2,0.01,704,2
0.594,1e-05,393,411,2,2,0.01,804,2
0.614,1e-05,440,464,2,2,0.01,904,2
0.634,1e-05,493,511,2,2,0.01,1004,2
0.642,1e-05,547,557,2,2,0.01,1104,2
0.658,1e-05,595,609,2,2,0.01,1204,2
0.686,1e-05,646,658,2,2,0.01,1304,2
0.728,1e-05,708,696,2,2,0.01,1404,2
0.726,1e-05,759,745,2,2,0.01,1504,2
0.738,1e-05,811,793,2,2,0.01,1604,2
0.75,1e-05,855,849,2,2,0.01,1704,2
0.752,1e-05,906,898,2,2,0.01,1804,2
0.752,1e-05,956,948,2,2,0.01,1904,2
0.754,1e-05,1006,998,2,2,0.01,2004,2
0.49,1e-05,65,39,2,2,0.01,104,3
0.49,1e-05,118,86,2,2,0.01,204,3
0.49,1e-05,166,138,2,2,0.01,304,3
0.49,1e-05,220,184,2,2,0.01,404,3
0.49,1e-05,276,228,2,2,0.01,504,3
0.49,1e-05,327,277,2,2,0.01,604,3
0.49,1e-05,379,325,2,2,0.01,704,3
0.49,1e-05,425,379,2,2,0.01,804,3
0.49,1e-05,468,436,2,2,0.01,904,3
0.49,1e-05,512,492,2,2,0.01,1004,3
0.49,1e-05,567,537,2,2,0.01,1104,3
0.49,1e-05,609,595,2,2,0.01,1204,3
0.488,1e-05,661,643,2,2,0.01,1304,3
0.494,1e-05,711,693,2,2,0.01,1404,3
0.484,1e-05,759,745,2,2,0.01,1504,3
0.494,1e-05,806,798,2,2,0.01,1604,3
0.512,1e-05,856,848,2,2,0.01,1704,3
0.526,1e-05,905,899,2,2,0.01,1804,3
0.546,1e-05,951,953,2,2,0.01,1904,3
0.548,1e-05,1007,997,2,2,0.01,2004,3
0.482,1e-05,67,37,2,2,0.01,104,4
0.482,1e-05,122,82,2,2,0.01,204,4
0.482,1e-05,173,131,2,2,0.01,304,4
0.482,1e-05,230,174,2,2,0.01,404,4
0.482,1e-05,274,230,2,2,0.01,504,4
0.482,1e-05,318,286,2,2,0.01,604,4
0.482,1e-05,365,339,2,2,0.01,704,4
0.482,1e-05,406,398,2,2,0.01,804,4
0.482,1e-05,453,451,2,2,0.01,904,4
0.482,1e-05,497,507,2,2,0.01,1004,4
0.482,1e-05,556,548,2,2,0.01,1104,4
0.482,1e-05,607,597,2,2,0.01,1204,4
0.482,1e-05,657,647,2,2,0.01,1304,4
0.482,1e-05,711,693,2,2,0.01,1404,4
0.482,1e-05,757,747,2,2,0.01,1504,4
0.482,1e-05,805,799,2,2,0.01,1604,4
0.482,1e-05,853,851,2,2,0.01,1704,4
0.482,1e-05,895,909,2,2,0.01,1804,4
0.482,1e-05,939,965,2,2,0.01,1904,4
0.482,1e-05,993,1011,2,2,0.01,2004,4
0.542,1e-05,55,49,2,2,0.01,104,5
0.542,1e-05,107,97,2,2,0.01,204,5
0.542,1e-05,157,147,2,2,0.01,304,5
0.542,1e-05,207,197,2,2,0.01,404,5
0.542,1e-05,260,244,2,2,0.01,504,5
0.542,1e-05,308,296,2,2,0.01,604,5
0.542,1e-05,358,346,2,2,0.01,704,5
0.542,1e-05,409,395,2,2,0.01,804,5
0.542,1e-05,454,450,2,2,0.01,904,5
0.542,1e-05,502,502,2,2,0.01,1004,5
0.542,1e-05,551,553,2,2,0.01,1104,5
0.528,1e-05,596,608,2,2,0.01,1204,5
0.498,1e-05,639,665,2,2,0.01,1304,5
0.496,1e-05,684,720,2,2,0.01,1404,5
0.532,1e-05,729,775,2,2,0.01,1504,5
0.52,1e-05,787,817,2,2,0.01,1604,5
0.432,1e-05,842,862,2,2,0.01,1704,5
0.41,1e-05,889,915,2,2,0.01,1804,5
0.446,1e-05,941,963,2,2,0.01,1904,5
0.418,1e-05,981,1023,2,2,0.01,2004,5
0.548,1e-05,58,46,2,2,0.01,104,6
0.556,1e-05,104,100,2,2,0.01,204,6
0.556,1e-05,157,147,2,2,0.01,304,6
0.56,1e-05,202,202,2,2,0.01,404,6
0.568,1e-05,254,250,2,2,0.01,504,6
0.578,1e-05,293,311,2,2,0.01,604,6
0.588,1e-05,347,357,2,2,0.01,704,6
0.6,1e-05,402,402,2,2,0.01,804,6
0.612,1e-05,451,453,2,2,0.01,904,6
0.62,1e-05,497,507,2,2,0.01,1004,6
0.646,1e-05,544,560,2,2,0.01,1104,6
0.664,1e-05,591,613,2,2,0.01,1204,6
0.676,1e-05,643,661,2,2,0.01,1304,6
0.678,1e-05,695,709,2,2,0.01,1404,6
0.682,1e-05,751,753,2,2,0.01,1504,6
0.702,1e-05,803,801,2,2,0.01,1604,6
0.716,1e-05,856,848,2,2,0.01,1704,6
0.728,1e-05,912,892,2,2,0.01,1804,6
0.734,1e-05,962,942,2,2,0.01,1904,6
0.736,1e-05,1012,992,2,2,0.01,2004,6
0.404,1e-05,58,46,2,2,0.01,104,7
0.402,1e-05,104,100,2,2,0.01,204,7
0.398,1e-05,146,158,2,2,0.01,304,7
0.372,1e-05,188,216,2,2,0.01,404,7
0.352,1e-05,233,271,2,2,0.01,504,7
0.318,1e-05,287,317,2,2,0.01,604,7
0.38,1e-05,337,367,2,2,0.01,704,7
0.438,1e-05,392,412,2,2,0.01,804,7
0.452,1e-05,440,464,2,2,0.01,904,7
0.522,1e-05,496,508,2,2,0.01,1004,7
0.61,1e-05,545,559,2,2,0.01,1104,7
0.604,1e-05,599,605,2,2,0.01,1204,7
0.618,1e-05,652,652,2,2,0.01,1304,7
0.628,1e-05,703,701,2,2,0.01,1404,7
0.642,1e-05,757,747,2,2,0.01,1504,7
0.704,1e-05,809,795,2,2,0.01,1604,7
0.626,1e-05,866,838,2,2,0.01,1704,7
0.65,1e-05,906,898,2,2,0.01,1804,7
0.718,1e-05,947,957,2,2,0.01,1904,7
0.824,1e-05,994,1010,2,2,0.01,2004,7
0.5,1e-05,54,50,2,2,0.01,104,8
0.496,1e-05,108,96,2,2,0.01,204,8
0.494,1e-05,168,136,2,2,0.01,304,8
0.496,1e-05,215,189,2,2,0.01,404,8
0.504,1e-05,267,237,2,2,0.01,504,8
0.51,1e-05,318,286,2,2,0.01,604,8
0.524,1e-05,362,342,2,2,0.01,704,8
0.528,1e-05,405,399,2,2,0.01,804,8
0.528,1e-05,459,445,2,2,0.01,904,8
0.538,1e-05,512,492,2,2,0.01,1004,8
0.554,1e-05,562,542,2,2,0.01,1104,8
0.58,1e-05,609,595,2,2,0.01,1204,8
0.614,1e-05,658,646,2,2,0.01,1304,8
0.636,1e-05,708,696,2,2,0.01,1404,8
0.698,1e-05,756,748,2,2,0.01,1504,8
0.712,1e-05,806,798,2,2,0.01,1604,8
0.714,1e-05,859,845,2,2,0.01,1704,8
0.716,1e-05,907,897,2,2,0.01,1804,8
0.718,1e-05,964,940,2,2,0.01,1904,8
0.726,1e-05,1010,994,2,2,0.01,2004,8
0.58,1e-05,55,49,2,2,0.01,104,9
0.554,1e-05,110,94,2,2,0.01,204,9
0.536,1e-05,160,144,2,2,0.01,304,9
0.502,1e-05,200,204,2,2,0.01,404,9
0.49,1e-05,248,256,2,2,0.01,504,9
0.478,1e-05,287,317,2,2,0.01,604,9
0.476,1e-05,344,360,2,2,0.01,704,9
0.492,1e-05,398,406,2,2,0.01,804,9
0.52,1e-05,447,457,2,2,0.01,904,9
0.586,1e-05,489,515,2,2,0.01,1004,9
0.582,1e-05,543,561,2,2,0.01,1104,9
0.558,1e-05,598,606,2,2,0.01,1204,9
0.544,1e-05,649,655,2,2,0.01,1304,9
0.562,1e-05,693,711,2,2,0.01,1404,9
0.716,1e-05,755,749,2,2,0.01,1504,9
0.734,1e-05,803,801,2,2,0.01,1604,9
0.554,1e-05,857,847,2,2,0.01,1704,9
0.306,1e-05,905,899,2,2,0.01,1804,9
0.364,1e-05,950,954,2,2,0.01,1904,9
0.336,1e-05,1003,1001,2,2,0.01,2004,9
0.516,1e-05,51,53,2,2,0.01,104,10
0.514,1e-05,103,101,2,2,0.01,204,10
0.516,1e-05,148,156,2,2,0.01,304,10
0.516,1e-05,195,209,2,2,0.01,404,10
0.512,1e-05,247,257,2,2,0.01,504,10
0.512,1e-05,296,308,2,2,0.01,604,10
0.52,1e-05,345,359,2,2,0.01,704,10
0.524,1e-05,390,414,2,2,0.01,804,10
0.534,1e-05,435,469,2,2,0.01,904,10
0.54,1e-05,491,513,2,2,0.01,1004,10
0.54,1e-05,546,558,2,2,0.01,1104,10
0.564,1e-05,594,610,2,2,0.01,1204,10
0.58,1e-05,639,665,2,2,0.01,1304,10
0.598,1e-05,696,708,2,2,0.01,1404,10
0.628,1e-05,752,752,2,2,0.01,1504,10
0.67,1e-05,796,808,2,2,0.01,1604,10
0.684,1e-05,849,855,2,2,0.01,1704,10
0.714,1e-05,902,902,2,2,0.01,1804,10
0.734,1e-05,952,952,2,2,0.01,1904,10
0.734,1e-05,1001,1003,2,2,0.01,2004,10
0.514,1e-05,51,53,2,2,0.01,104,11
0.514,1e-05,100,104,2,2,0.01,204,11
0.514,1e-05,149,155,2,2,0.01,304,11
0.514,1e-05,192,212,2,2,0.01,404,11
0.514,1e-05,246,258,2,2,0.01,504,11
0.514,1e-05,296,308,2,2,0.01,604,11
0.48,1e-05,349,355,2,2,0.01,704,11
0.48,1e-05,404,400,2,2,0.01,804,11
0.476,1e-05,451,453,2,2,0.01,904,11
0.466,1e-05,500,504,2,2,0.01,1004,11
0.46,1e-05,549,555,2,2,0.01,1104,11
0.478,1e-05,601,603,2,2,0.01,1204,11
0.506,1e-05,655,649,2,2,0.01,1304,11
0.514,1e-05,700,704,2,2,0.01,1404,11
0.514,1e-05,755,749,2,2,0.01,1504,11
0.53,1e-05,806,798,2,2,0.01,1604,11
0.53,1e-05,854,850,2,2,0.01,1704,11
0.596,1e-05,907,897,2,2,0.01,1804,11
0.606,1e-05,957,947,2,2,0.01,1904,11
0.616,1e-05,1009,995,2,2,0.01,2004,11
0.48,1e-05,51,53,2,2,0.01,104,12
0.48,1e-05,105,99,2,2,0.01,204,12
0.48,1e-05,154,150,2,2,0.01,304,12
0.494,1e-05,205,199,2,2,0.01,404,12
0.526,1e-05,260,244,2,2,0.01,504,12
0.532,1e-05,310,294,2,2,0.01,604,12
0.514,1e-05,359,345,2,2,0.01,704,12
0.47,1e-05,411,393,2,2,0.01,804,12
0.444,1e-05,460,444,2,2,0.01,904,12
0.468,1e-05,506,498,2,2,0.01,1004,12
0.52,1e-05,551,553,2,2,0.01,1104,12
0.65,1e-05,600,604,2,2,0.01,1204,12
0.69,1e-05,643,661,2,2,0.01,1304,12
0.742,1e-05,703,701,2,2,0.01,1404,12
0.734,1e-05,751,753,2,2,0.01,1504,12
0.774,1e-05,803,801,2,2,0.01,1604,12
0.782,1e-05,857,847,2,2,0.01,1704,12
0.814,1e-05,902,902,2,2,0.01,1804,12
0.762,1e-05,943,961,2,2,0.01,1904,12
0.782,1e-05,992,1012,2,2,0.01,2004,12
0.502,1e-05,59,45,2,2,0.01,104,13
0.502,1e-05,107,97,2,2,0.01,204,13
0.504,1e-05,148,156,2,2,0.01,304,13
0.508,1e-05,195,209,2,2,0.01,404,13
0.516,1e-05,245,259,2,2,0.01,504,13
0.528,1e-05,298,306,2,2,0.01,604,13
0.518,1e-05,346,358,2,2,0.01,704,13
0.506,1e-05,383,421,2,2,0.01,804,13
0.5,1e-05,431,473,2,2,0.01,904,13
0.486,1e-05,483,521,2,2,0.01,1004,13
0.468,1e-05,535,569,2,2,0.01,1104,13
0.464,1e-05,581,623,2,2,0.01,1204,13
0.488,1e-05,644,660,2,2,0.01,1304,13
0.512,1e-05,690,714,2,2,0.01,1404,13
0.538,1e-05,743,761,2,2,0.01,1504,13
0.55,1e-05,795,809,2,2,0.01,1604,13
0.546,1e-05,842,862,2,2,0.01,1704,13
0.564,1e-05,899,905,2,2,0.01,1804,13
0.554,1e-05,946,958,2,2,0.01,1904,13
0.556,1e-05,1001,1003,2,2,0.01,2004,13
0.48,1e-05,49,55,2,2,0.01,104,14
0.498,1e-05,91,113,2,2,0.01,204,14
0.498,1e-05,133,171,2,2,0.01,304,14
0.49,1e-05,187,217,2,2,0.01,404,14
0.494,1e-05,236,268,2,2,0.01,504,14
