trial,embed_dim,hidden_dim,alpha,learning_rate,premack_training,equality_accuracy,premack_accuracy
12,2,2,0.001,0.01,200,0.7275,0.525
12,2,2,0.001,0.01,220,0.7275,0.528
12,2,2,0.001,0.01,240,0.7275,0.53
12,2,2,0.001,0.01,260,0.7275,0.527
12,2,2,0.001,0.01,280,0.7275,0.526
12,2,2,0.001,0.01,300,0.7275,0.521
12,2,2,0.001,0.01,320,0.7275,0.524
12,2,2,0.001,0.01,340,0.7275,0.528
12,2,2,0.001,0.01,360,0.7275,0.526
12,2,2,0.001,0.01,380,0.7275,0.523
12,2,2,0.001,0.01,400,0.7275,0.523
12,2,2,0.001,0.01,420,0.7275,0.525
12,2,2,0.001,0.01,440,0.7275,0.523
12,2,2,0.001,0.01,460,0.7275,0.521
12,2,2,0.001,0.01,480,0.7275,0.519
12,2,2,0.001,0.01,500,0.7275,0.517
12,2,2,0.001,0.01,520,0.7275,0.51
12,2,2,0.001,0.01,540,0.7275,0.513
12,2,2,0.001,0.01,560,0.7275,0.507
12,2,2,0.001,0.01,580,0.7275,0.506
12,2,2,0.001,0.01,600,0.7275,0.506
12,2,2,0.001,0.01,620,0.7275,0.506
12,2,2,0.001,0.01,640,0.7275,0.506
12,2,2,0.001,0.01,660,0.7275,0.506
12,2,2,0.001,0.01,680,0.7275,0.507
12,2,2,0.001,0.01,700,0.7275,0.507
12,2,2,0.001,0.01,720,0.7275,0.506
12,2,2,0.001,0.01,740,0.7275,0.509
12,2,2,0.001,0.01,760,0.7275,0.508
12,2,2,0.001,0.01,780,0.7275,0.511
12,2,2,0.001,0.01,800,0.7275,0.508
12,2,2,0.001,0.01,820,0.7275,0.509
12,2,2,0.001,0.01,840,0.7275,0.508
12,2,2,0.001,0.01,860,0.7275,0.509
12,2,2,0.001,0.01,880,0.7275,0.507
12,2,2,0.001,0.01,900,0.7275,0.507
12,2,2,0.001,0.01,920,0.7275,0.507
12,2,2,0.001,0.01,940,0.7275,0.506
12,2,2,0.001,0.01,960,0.7275,0.506
12,2,2,0.001,0.01,980,0.7275,0.508
13,2,2,0.001,0.01,0,0.722,0.539
13,2,2,0.001,0.01,20,0.722,0.539
13,2,2,0.001,0.01,40,0.722,0.544
13,2,2,0.001,0.01,60,0.722,0.547
13,2,2,0.001,0.01,80,0.722,0.549
13,2,2,0.001,0.01,100,0.722,0.549
13,2,2,0.001,0.01,120,0.722,0.548
13,2,2,0.001,0.01,140,0.722,0.547
13,2,2,0.001,0.01,160,0.722,0.547
13,2,2,0.001,0.01,180,0.722,0.548
13,2,2,0.001,0.01,200,0.722,0.545
13,2,2,0.001,0.01,220,0.722,0.541
13,2,2,0.001,0.01,240,0.722,0.539
13,2,2,0.001,0.01,260,0.722,0.54
13,2,2,0.001,0.01,280,0.722,0.537
13,2,2,0.001,0.01,300,0.722,0.537
13,2,2,0.001,0.01,320,0.722,0.535
13,2,2,0.001,0.01,340,0.722,0.526
13,2,2,0.001,0.01,360,0.722,0.527
13,2,2,0.001,0.01,380,0.722,0.523
13,2,2,0.001,0.01,400,0.722,0.523
13,2,2,0.001,0.01,420,0.722,0.524
13,2,2,0.001,0.01,440,0.722,0.528
13,2,2,0.001,0.01,460,0.722,0.526
13,2,2,0.001,0.01,480,0.722,0.525
13,2,2,0.001,0.01,500,0.722,0.523
13,2,2,0.001,0.01,520,0.722,0.521
13,2,2,0.001,0.01,540,0.722,0.521
13,2,2,0.001,0.01,560,0.722,0.52
13,2,2,0.001,0.01,580,0.722,0.52
13,2,2,0.001,0.01,600,0.722,0.522
13,2,2,0.001,0.01,620,0.722,0.519
13,2,2,0.001,0.01,640,0.722,0.518
13,2,2,0.001,0.01,660,0.722,0.515
13,2,2,0.001,0.01,680,0.722,0.515
13,2,2,0.001,0.01,700,0.722,0.513
13,2,2,0.001,0.01,720,0.722,0.515
13,2,2,0.001,0.01,740,0.722,0.513
13,2,2,0.001,0.01,760,0.722,0.513
13,2,2,0.001,0.01,780,0.722,0.513
13,2,2,0.001,0.01,800,0.722,0.508
13,2,2,0.001,0.01,820,0.722,0.508
13,2,2,0.001,0.01,840,0.722,0.507
13,2,2,0.001,0.01,860,0.722,0.507
13,2,2,0.001,0.01,880,0.722,0.506
13,2,2,0.001,0.01,900,0.722,0.505
13,2,2,0.001,0.01,920,0.722,0.506
13,2,2,0.001,0.01,940,0.722,0.505
13,2,2,0.001,0.01,960,0.722,0.504
13,2,2,0.001,0.01,980,0.722,0.504
14,2,2,0.001,0.01,0,0.7295,0.505
14,2,2,0.001,0.01,20,0.7295,0.506
14,2,2,0.001,0.01,40,0.7295,0.507
14,2,2,0.001,0.01,60,0.7295,0.505
14,2,2,0.001,0.01,80,0.7295,0.508
14,2,2,0.001,0.01,100,0.7295,0.505
14,2,2,0.001,0.01,120,0.7295,0.499
14,2,2,0.001,0.01,140,0.7295,0.496
14,2,2,0.001,0.01,160,0.7295,0.496
14,2,2,0.001,0.01,180,0.7295,0.504
14,2,2,0.001,0.01,200,0.7295,0.502
14,2,2,0.001,0.01,220,0.7295,0.497
14,2,2,0.001,0.01,240,0.7295,0.498
14,2,2,0.001,0.01,260,0.7295,0.499
14,2,2,0.001,0.01,280,0.7295,0.5
14,2,2,0.001,0.01,300,0.7295,0.503
14,2,2,0.001,0.01,320,0.7295,0.512
14,2,2,0.001,0.01,340,0.7295,0.512
14,2,2,0.001,0.01,360,0.7295,0.512
14,2,2,0.001,0.01,380,0.7295,0.509
14,2,2,0.001,0.01,400,0.7295,0.512
14,2,2,0.001,0.01,420,0.7295,0.515
14,2,2,0.001,0.01,440,0.7295,0.515
14,2,2,0.001,0.01,460,0.7295,0.515
14,2,2,0.001,0.01,480,0.7295,0.512
14,2,2,0.001,0.01,500,0.7295,0.512
14,2,2,0.001,0.01,520,0.7295,0.51
14,2,2,0.001,0.01,540,0.7295,0.51
14,2,2,0.001,0.01,560,0.7295,0.512
14,2,2,0.001,0.01,580,0.7295,0.511
14,2,2,0.001,0.01,600,0.7295,0.508
14,2,2,0.001,0.01,620,0.7295,0.506
14,2,2,0.001,0.01,640,0.7295,0.505
14,2,2,0.001,0.01,660,0.7295,0.505
14,2,2,0.001,0.01,680,0.7295,0.504
14,2,2,0.001,0.01,700,0.7295,0.5
14,2,2,0.001,0.01,720,0.7295,0.502
14,2,2,0.001,0.01,740,0.7295,0.502
14,2,2,0.001,0.01,760,0.7295,0.504
14,2,2,0.001,0.01,780,0.7295,0.504
14,2,2,0.001,0.01,800,0.7295,0.504
14,2,2,0.001,0.01,820,0.7295,0.503
14,2,2,0.001,0.01,840,0.7295,0.503
14,2,2,0.001,0.01,860,0.7295,0.501
14,2,2,0.001,0.01,880,0.7295,0.501
14,2,2,0.001,0.01,900,0.7295,0.501
14,2,2,0.001,0.01,920,0.7295,0.498
14,2,2,0.001,0.01,940,0.7295,0.502
14,2,2,0.001,0.01,960,0.7295,0.505
14,2,2,0.001,0.01,980,0.7295,0.504
15,2,2,0.001,0.01,0,0.576,0.5
15,2,2,0.001,0.01,20,0.576,0.5
15,2,2,0.001,0.01,40,0.576,0.5
15,2,2,0.001,0.01,60,0.576,0.5
15,2,2,0.001,0.01,80,0.576,0.5
15,2,2,0.001,0.01,100,0.576,0.5
15,2,2,0.001,0.01,120,0.576,0.5
15,2,2,0.001,0.01,140,0.576,0.5
15,2,2,0.001,0.01,160,0.576,0.5
15,2,2,0.001,0.01,180,0.576,0.5
15,2,2,0.001,0.01,200,0.576,0.5
15,2,2,0.001,0.01,220,0.576,0.5
15,2,2,0.001,0.01,240,0.576,0.5
15,2,2,0.001,0.01,260,0.576,0.5
15,2,2,0.001,0.01,280,0.576,0.5
15,2,2,0.001,0.01,300,0.576,0.5
15,2,2,0.001,0.01,320,0.576,0.5
15,2,2,0.001,0.01,340,0.576,0.5
15,2,2,0.001,0.01,360,0.576,0.5
15,2,2,0.001,0.01,380,0.576,0.5
15,2,2,0.001,0.01,400,0.576,0.5
15,2,2,0.001,0.01,420,0.576,0.5
15,2,2,0.001,0.01,440,0.576,0.5
15,2,2,0.001,0.01,460,0.576,0.5
15,2,2,0.001,0.01,480,0.576,0.5
15,2,2,0.001,0.01,500,0.576,0.5
15,2,2,0.001,0.01,520,0.576,0.5
15,2,2,0.001,0.01,540,0.576,0.5
15,2,2,0.001,0.01,560,0.576,0.5
15,2,2,0.001,0.01,580,0.576,0.5
15,2,2,0.001,0.01,600,0.576,0.5
15,2,2,0.001,0.01,620,0.576,0.5
15,2,2,0.001,0.01,640,0.576,0.5
15,2,2,0.001,0.01,660,0.576,0.5
15,2,2,0.001,0.01,680,0.576,0.5
15,2,2,0.001,0.01,700,0.576,0.5
15,2,2,0.001,0.01,720,0.576,0.5
15,2,2,0.001,0.01,740,0.576,0.5
15,2,2,0.001,0.01,760,0.576,0.5
15,2,2,0.001,0.01,780,0.576,0.5
15,2,2,0.001,0.01,800,0.576,0.5
15,2,2,0.001,0.01,820,0.576,0.5
15,2,2,0.001,0.01,840,0.576,0.5
15,2,2,0.001,0.01,860,0.576,0.5
15,2,2,0.001,0.01,880,0.576,0.5
15,2,2,0.001,0.01,900,0.576,0.5
15,2,2,0.001,0.01,920,0.576,0.5
15,2,2,0.001,0.01,940,0.576,0.5
15,2,2,0.001,0.01,960,0.576,0.5
15,2,2,0.001,0.01,980,0.576,0.5
16,2,2,0.001,0.01,0,0.7295,0.535
16,2,2,0.001,0.01,20,0.7295,0.536
16,2,2,0.001,0.01,40,0.7295,0.53
16,2,2,0.001,0.01,60,0.7295,0.529
16,2,2,0.001,0.01,80,0.7295,0.524
16,2,2,0.001,0.01,100,0.7295,0.524
16,2,2,0.001,0.01,120,0.7295,0.527
16,2,2,0.001,0.01,140,0.7295,0.53
16,2,2,0.001,0.01,160,0.7295,0.533
16,2,2,0.001,0.01,180,0.7295,0.53
16,2,2,0.001,0.01,200,0.7295,0.529
16,2,2,0.001,0.01,220,0.7295,0.533
16,2,2,0.001,0.01,240,0.7295,0.535
16,2,2,0.001,0.01,260,0.7295,0.536
16,2,2,0.001,0.01,280,0.7295,0.539
16,2,2,0.001,0.01,300,0.7295,0.539
16,2,2,0.001,0.01,320,0.7295,0.538
16,2,2,0.001,0.01,340,0.7295,0.535
16,2,2,0.001,0.01,360,0.7295,0.534
16,2,2,0.001,0.01,380,0.7295,0.533
16,2,2,0.001,0.01,400,0.7295,0.53
16,2,2,0.001,0.01,420,0.7295,0.529
16,2,2,0.001,0.01,440,0.7295,0.528
16,2,2,0.001,0.01,460,0.7295,0.528
16,2,2,0.001,0.01,480,0.7295,0.527
16,2,2,0.001,0.01,500,0.7295,0.527
16,2,2,0.001,0.01,520,0.7295,0.527
16,2,2,0.001,0.01,540,0.7295,0.525
16,2,2,0.001,0.01,560,0.7295,0.527
16,2,2,0.001,0.01,580,0.7295,0.527
16,2,2,0.001,0.01,600,0.7295,0.525
16,2,2,0.001,0.01,620,0.7295,0.524
16,2,2,0.001,0.01,640,0.7295,0.523
16,2,2,0.001,0.01,660,0.7295,0.522
16,2,2,0.001,0.01,680,0.7295,0.525
16,2,2,0.001,0.01,700,0.7295,0.526
16,2,2,0.001,0.01,720,0.7295,0.526
16,2,2,0.001,0.01,740,0.7295,0.527
16,2,2,0.001,0.01,760,0.7295,0.528
16,2,2,0.001,0.01,780,0.7295,0.529
16,2,2,0.001,0.01,800,0.7295,0.529
16,2,2,0.001,0.01,820,0.7295,0.529
16,2,2,0.001,0.01,840,0.7295,0.528
16,2,2,0.001,0.01,860,0.7295,0.528
16,2,2,0.001,0.01,880,0.7295,0.529
16,2,2,0.001,0.01,900,0.7295,0.529
16,2,2,0.001,0.01,920,0.7295,0.529
16,2,2,0.001,0.01,940,0.7295,0.53
16,2,2,0.001,0.01,960,0.7295,0.529
16,2,2,0.001,0.01,980,0.7295,0.529
17,2,2,0.001,0.01,0,0.881,0.597
17,2,2,0.001,0.01,20,0.881,0.597
17,2,2,0.001,0.01,40,0.881,0.596
17,2,2,0.001,0.01,60,0.881,0.592
17,2,2,0.001,0.01,80,0.881,0.592
17,2,2,0.001,0.01,100,0.881,0.59
17,2,2,0.001,0.01,120,0.881,0.59
17,2,2,0.001,0.01,140,0.881,0.587
17,2,2,0.001,0.01,160,0.881,0.583
17,2,2,0.001,0.01,180,0.881,0.578
17,2,2,0.001,0.01,200,0.881,0.571
17,2,2,0.001,0.01,220,0.881,0.572
17,2,2,0.001,0.01,240,0.881,0.564
17,2,2,0.001,0.01,260,0.881,0.559
17,2,2,0.001,0.01,280,0.881,0.554
17,2,2,0.001,0.01,300,0.881,0.557
17,2,2,0.001,0.01,320,0.881,0.553
17,2,2,0.001,0.01,340,0.881,0.548
17,2,2,0.001,0.01,360,0.881,0.541
17,2,2,0.001,0.01,380,0.881,0.541
17,2,2,0.001,0.01,400,0.881,0.536
17,2,2,0.001,0.01,420,0.881,0.534
17,2,2,0.001,0.01,440,0.881,0.531
17,2,2,0.001,0.01,460,0.881,0.533
17,2,2,0.001,0.01,480,0.881,0.531
17,2,2,0.001,0.01,500,0.881,0.526
17,2,2,0.001,0.01,520,0.881,0.525
17,2,2,0.001,0.01,540,0.881,0.524
17,2,2,0.001,0.01,560,0.881,0.523
17,2,2,0.001,0.01,580,0.881,0.525
17,2,2,0.001,0.01,600,0.881,0.524
17,2,2,0.001,0.01,620,0.881,0.525
17,2,2,0.001,0.01,640,0.881,0.525
17,2,2,0.001,0.01,660,0.881,0.523
17,2,2,0.001,0.01,680,0.881,0.523
17,2,2,0.001,0.01,700,0.881,0.523
17,2,2,0.001,0.01,720,0.881,0.521
17,2,2,0.001,0.01,740,0.881,0.521
17,2,2,0.001,0.01,760,0.881,0.523
17,2,2,0.001,0.01,780,0.881,0.523
17,2,2,0.001,0.01,800,0.881,0.523
17,2,2,0.001,0.01,820,0.881,0.522
17,2,2,0.001,0.01,840,0.881,0.522
17,2,2,0.001,0.01,860,0.881,0.521
17,2,2,0.001,0.01,880,0.881,0.522
17,2,2,0.001,0.01,900,0.881,0.522
17,2,2,0.001,0.01,920,0.881,0.522
17,2,2,0.001,0.01,940,0.881,0.521
17,2,2,0.001,0.01,960,0.881,0.521
17,2,2,0.001,0.01,980,0.881,0.523
18,2,2,0.001,0.01,0,0.873,0.603
18,2,2,0.001,0.01,20,0.873,0.602
18,2,2,0.001,0.01,40,0.873,0.6
18,2,2,0.001,0.01,60,0.873,0.601
18,2,2,0.001,0.01,80,0.873,0.599
18,2,2,0.001,0.01,100,0.873,0.599
18,2,2,0.001,0.01,120,0.873,0.592
18,2,2,0.001,0.01,140,0.873,0.589
18,2,2,0.001,0.01,160,0.873,0.587
18,2,2,0.001,0.01,180,0.873,0.585
18,2,2,0.001,0.01,200,0.873,0.586
18,2,2,0.001,0.01,220,0.873,0.579
18,2,2,0.001,0.01,240,0.873,0.572
18,2,2,0.001,0.01,260,0.873,0.565
18,2,2,0.001,0.01,280,0.873,0.563
18,2,2,0.001,0.01,300,0.873,0.561
18,2,2,0.001,0.01,320,0.873,0.555
18,2,2,0.001,0.01,340,0.873,0.56
18,2,2,0.001,0.01,360,0.873,0.555
18,2,2,0.001,0.01,380,0.873,0.549
18,2,2,0.001,0.01,400,0.873,0.544
18,2,2,0.001,0.01,420,0.873,0.542
18,2,2,0.001,0.01,440,0.873,0.536
18,2,2,0.001,0.01,460,0.873,0.527
18,2,2,0.001,0.01,480,0.873,0.523
18,2,2,0.001,0.01,500,0.873,0.516
18,2,2,0.001,0.01,520,0.873,0.513
18,2,2,0.001,0.01,540,0.873,0.513
18,2,2,0.001,0.01,560,0.873,0.506
18,2,2,0.001,0.01,580,0.873,0.501
18,2,2,0.001,0.01,600,0.873,0.499
18,2,2,0.001,0.01,620,0.873,0.497
18,2,2,0.001,0.01,640,0.873,0.499
18,2,2,0.001,0.01,660,0.873,0.5
18,2,2,0.001,0.01,680,0.873,0.5
18,2,2,0.001,0.01,700,0.873,0.498
18,2,2,0.001,0.01,720,0.873,0.496
18,2,2,0.001,0.01,740,0.873,0.497
18,2,2,0.001,0.01,760,0.873,0.497
18,2,2,0.001,0.01,780,0.873,0.496
18,2,2,0.001,0.01,800,0.873,0.496
18,2,2,0.001,0.01,820,0.873,0.496
18,2,2,0.001,0.01,840,0.873,0.496
18,2,2,0.001,0.01,860,0.873,0.497
18,2,2,0.001,0.01,880,0.873,0.497
18,2,2,0.001,0.01,900,0.873,0.494
18,2,2,0.001,0.01,920,0.873,0.495
18,2,2,0.001,0.01,940,0.873,0.495
18,2,2,0.001,0.01,960,0.873,0.496
18,2,2,0.001,0.01,980,0.873,0.497
19,2,2,0.001,0.01,0,0.589,0.522
19,2,2,0.001,0.01,20,0.589,0.522
19,2,2,0.001,0.01,40,0.589,0.52
19,2,2,0.001,0.01,60,0.589,0.525
19,2,2,0.001,0.01,80,0.589,0.517
19,2,2,0.001,0.01,100,0.589,0.523
19,2,2,0.001,0.01,120,0.589,0.516
19,2,2,0.001,0.01,140,0.589,0.518
19,2,2,0.001,0.01,160,0.589,0.525
19,2,2,0.001,0.01,180,0.589,0.52
19,2,2,0.001,0.01,200,0.589,0.516
19,2,2,0.001,0.01,220,0.589,0.513
19,2,2,0.001,0.01,240,0.589,0.511
19,2,2,0.001,0.01,260,0.589,0.514
19,2,2,0.001,0.01,280,0.589,0.504
19,2,2,0.001,0.01,300,0.589,0.5
19,2,2,0.001,0.01,320,0.589,0.498
19,2,2,0.001,0.01,340,0.589,0.503
19,2,2,0.001,0.01,360,0.589,0.507
19,2,2,0.001,0.01,380,0.589,0.504
19,2,2,0.001,0.01,400,0.589,0.504
19,2,2,0.001,0.01,420,0.589,0.508
19,2,2,0.001,0.01,440,0.589,0.505
19,2,2,0.001,0.01,460,0.589,0.505
19,2,2,0.001,0.01,480,0.589,0.505
19,2,2,0.001,0.01,500,0.589,0.506
19,2,2,0.001,0.01,520,0.589,0.507
19,2,2,0.001,0.01,540,0.589,0.505
19,2,2,0.001,0.01,560,0.589,0.505
19,2,2,0.001,0.01,580,0.589,0.505
19,2,2,0.001,0.01,600,0.589,0.505
19,2,2,0.001,0.01,620,0.589,0.505
19,2,2,0.001,0.01,640,0.589,0.504
19,2,2,0.001,0.01,660,0.589,0.507
19,2,2,0.001,0.01,680,0.589,0.507
19,2,2,0.001,0.01,700,0.589,0.507
19,2,2,0.001,0.01,720,0.589,0.506
19,2,2,0.001,0.01,740,0.589,0.506
19,2,2,0.001,0.01,760,0.589,0.506
19,2,2,0.001,0.01,780,0.589,0.5
19,2,2,0.001,0.01,800,0.589,0.5
19,2,2,0.001,0.01,820,0.589,0.5
19,2,2,0.001,0.01,840,0.589,0.5
19,2,2,0.001,0.01,860,0.589,0.5
19,2,2,0.001,0.01,880,0.589,0.5
19,2,2,0.001,0.01,900,0.589,0.5
19,2,2,0.001,0.01,920,0.589,0.5
19,2,2,0.001,0.01,940,0.589,0.5
19,2,2,0.001,0.01,960,0.589,0.5
19,2,2,0.001,0.01,980,0.589,0.5
20,2,2,0.001,0.01,0,0.6115,0.5
20,2,2,0.001,0.01,20,0.6115,0.5
20,2,2,0.001,0.01,40,0.6115,0.499
20,2,2,0.001,0.01,60,0.6115,0.499
20,2,2,0.001,0.01,80,0.6115,0.498
20,2,2,0.001,0.01,100,0.6115,0.5
20,2,2,0.001,0.01,120,0.6115,0.503
20,2,2,0.001,0.01,140,0.6115,0.507
20,2,2,0.001,0.01,160,0.6115,0.499
20,2,2,0.001,0.01,180,0.6115,0.501
20,2,2,0.001,0.01,200,0.6115,0.498
20,2,2,0.001,0.01,220,0.6115,0.5
20,2,2,0.001,0.01,240,0.6115,0.501
20,2,2,0.001,0.01,260,0.6115,0.501
20,2,2,0.001,0.01,280,0.6115,0.501
20,2,2,0.001,0.01,300,0.6115,0.502
20,2,2,0.001,0.01,320,0.6115,0.504
20,2,2,0.001,0.01,340,0.6115,0.502
20,2,2,0.001,0.01,360,0.6115,0.498
20,2,2,0.001,0.01,380,0.6115,0.499
20,2,2,0.001,0.01,400,0.6115,0.503
20,2,2,0.001,0.01,420,0.6115,0.507
20,2,2,0.001,0.01,440,0.6115,0.508
20,2,2,0.001,0.01,460,0.6115,0.513
20,2,2,0.001,0.01,480,0.6115,0.513
20,2,2,0.001,0.01,500,0.6115,0.514
20,2,2,0.001,0.01,520,0.6115,0.513
20,2,2,0.001,0.01,540,0.6115,0.515
20,2,2,0.001,0.01,560,0.6115,0.516
20,2,2,0.001,0.01,580,0.6115,0.515
20,2,2,0.001,0.01,600,0.6115,0.514
20,2,2,0.001,0.01,620,0.6115,0.514
20,2,2,0.001,0.01,640,0.6115,0.514
20,2,2,0.001,0.01,660,0.6115,0.516
20,2,2,0.001,0.01,680,0.6115,0.515
20,2,2,0.001,0.01,700,0.6115,0.516
20,2,2,0.001,0.01,720,0.6115,0.512
20,2,2,0.001,0.01,740,0.6115,0.5
20,2,2,0.001,0.01,760,0.6115,0.5
20,2,2,0.001,0.01,780,0.6115,0.5
20,2,2,0.001,0.01,800,0.6115,0.5
20,2,2,0.001,0.01,820,0.6115,0.5
20,2,2,0.001,0.01,840,0.6115,0.5
20,2,2,0.001,0.01,860,0.6115,0.5
20,2,2,0.001,0.01,880,0.6115,0.5
20,2,2,0.001,0.01,900,0.6115,0.5
20,2,2,0.001,0.01,920,0.6115,0.5
20,2,2,0.001,0.01,940,0.6115,0.5
20,2,2,0.001,0.01,960,0.6115,0.5
20,2,2,0.001,0.01,980,0.6115,0.5
1,2,2,0.01,0.01,0,0.9145,0.735
1,2,2,0.01,0.01,20,0.9145,0.731
1,2,2,0.01,0.01,40,0.9145,0.718
1,2,2,0.01,0.01,60,0.9145,0.702
1,2,2,0.01,0.01,80,0.9145,0.694
1,2,2,0.01,0.01,100,0.9145,0.691
1,2,2,0.01,0.01,120,0.9145,0.682
1,2,2,0.01,0.01,140,0.9145,0.675
1,2,2,0.01,0.01,160,0.9145,0.674
1,2,2,0.01,0.01,180,0.9145,0.671
1,2,2,0.01,0.01,200,0.9145,0.647
1,2,2,0.01,0.01,220,0.9145,0.641
1,2,2,0.01,0.01,240,0.9145,0.618
1,2,2,0.01,0.01,260,0.9145,0.607
1,2,2,0.01,0.01,280,0.9145,0.6
1,2,2,0.01,0.01,300,0.9145,0.579
1,2,2,0.01,0.01,320,0.9145,0.582
1,2,2,0.01,0.01,340,0.9145,0.581
1,2,2,0.01,0.01,360,0.9145,0.583
1,2,2,0.01,0.01,380,0.9145,0.59
1,2,2,0.01,0.01,400,0.9145,0.579
1,2,2,0.01,0.01,420,0.9145,0.573
1,2,2,0.01,0.01,440,0.9145,0.572
1,2,2,0.01,0.01,460,0.9145,0.581
1,2,2,0.01,0.01,480,0.9145,0.584
1,2,2,0.01,0.01,500,0.9145,0.584
1,2,2,0.01,0.01,520,0.9145,0.597
1,2,2,0.01,0.01,540,0.9145,0.597
1,2,2,0.01,0.01,560,0.9145,0.592
1,2,2,0.01,0.01,580,0.9145,0.597
1,2,2,0.01,0.01,600,0.9145,0.611
1,2,2,0.01,0.01,620,0.9145,0.615
1,2,2,0.01,0.01,640,0.9145,0.605
1,2,2,0.01,0.01,660,0.9145,0.607
1,2,2,0.01,0.01,680,0.9145,0.61
1,2,2,0.01,0.01,700,0.9145,0.607
1,2,2,0.01,0.01,720,0.9145,0.611
1,2,2,0.01,0.01,740,0.9145,0.638
1,2,2,0.01,0.01,760,0.9145,0.651
1,2,2,0.01,0.01,780,0.9145,0.659
1,2,2,0.01,0.01,800,0.9145,0.666
1,2,2,0.01,0.01,820,0.9145,0.669
1,2,2,0.01,0.01,840,0.9145,0.673
1,2,2,0.01,0.01,860,0.9145,0.712
1,2,2,0.01,0.01,880,0.9145,0.718
1,2,2,0.01,0.01,900,0.9145,0.71
1,2,2,0.01,0.01,920,0.9145,0.704
1,2,2,0.01,0.01,940,0.9145,0.689
1,2,2,0.01,0.01,960,0.9145,0.678
1,2,2,0.01,0.01,980,0.9145,0.683
2,2,2,0.01,0.01,0,0.9165,0.736
2,2,2,0.01,0.01,20,0.9165,0.73
2,2,2,0.01,0.01,40,0.9165,0.727
2,2,2,0.01,0.01,60,0.9165,0.722
2,2,2,0.01,0.01,80,0.9165,0.724
2,2,2,0.01,0.01,100,0.9165,0.719
2,2,2,0.01,0.01,120,0.9165,0.715
2,2,2,0.01,0.01,140,0.9165,0.714
2,2,2,0.01,0.01,160,0.9165,0.713
2,2,2,0.01,0.01,180,0.9165,0.713
2,2,2,0.01,0.01,200,0.9165,0.705
2,2,2,0.01,0.01,220,0.9165,0.698
2,2,2,0.01,0.01,240,0.9165,0.689
2,2,2,0.01,0.01,260,0.9165,0.689
2,2,2,0.01,0.01,280,0.9165,0.693
2,2,2,0.01,0.01,300,0.9165,0.711
2,2,2,0.01,0.01,320,0.9165,0.726
2,2,2,0.01,0.01,340,0.9165,0.732
2,2,2,0.01,0.01,360,0.9165,0.723
2,2,2,0.01,0.01,380,0.9165,0.723
2,2,2,0.01,0.01,400,0.9165,0.716
2,2,2,0.01,0.01,420,0.9165,0.721
2,2,2,0.01,0.01,440,0.9165,0.709
2,2,2,0.01,0.01,460,0.9165,0.718
2,2,2,0.01,0.01,480,0.9165,0.722
2,2,2,0.01,0.01,500,0.9165,0.727
2,2,2,0.01,0.01,520,0.9165,0.727
2,2,2,0.01,0.01,540,0.9165,0.727
2,2,2,0.01,0.01,560,0.9165,0.726
2,2,2,0.01,0.01,580,0.9165,0.741
2,2,2,0.01,0.01,600,0.9165,0.741
2,2,2,0.01,0.01,620,0.9165,0.742
2,2,2,0.01,0.01,640,0.9165,0.743
2,2,2,0.01,0.01,660,0.9165,0.744
2,2,2,0.01,0.01,680,0.9165,0.747
2,2,2,0.01,0.01,700,0.9165,0.749
2,2,2,0.01,0.01,720,0.9165,0.753
2,2,2,0.01,0.01,740,0.9165,0.755
2,2,2,0.01,0.01,760,0.9165,0.758
2,2,2,0.01,0.01,780,0.9165,0.759
2,2,2,0.01,0.01,800,0.9165,0.761
2,2,2,0.01,0.01,820,0.9165,0.762
2,2,2,0.01,0.01,840,0.9165,0.753
2,2,2,0.01,0.01,860,0.9165,0.752
2,2,2,0.01,0.01,880,0.9165,0.752
2,2,2,0.01,0.01,900,0.9165,0.759
2,2,2,0.01,0.01,920,0.9165,0.758
2,2,2,0.01,0.01,940,0.9165,0.752
2,2,2,0.01,0.01,960,0.9165,0.749
2,2,2,0.01,0.01,980,0.9165,0.75
3,2,2,0.01,0.01,0,0.9185,0.679
3,2,2,0.01,0.01,20,0.9185,0.673
3,2,2,0.01,0.01,40,0.9185,0.663
3,2,2,0.01,0.01,60,0.9185,0.645
3,2,2,0.01,0.01,80,0.9185,0.6
3,2,2,0.01,0.01,100,0.9185,0.577
3,2,2,0.01,0.01,120,0.9185,0.574
3,2,2,0.01,0.01,140,0.9185,0.565
3,2,2,0.01,0.01,160,0.9185,0.577
3,2,2,0.01,0.01,180,0.9185,0.588
3,2,2,0.01,0.01,200,0.9185,0.601
3,2,2,0.01,0.01,220,0.9185,0.614
3,2,2,0.01,0.01,240,0.9185,0.619
3,2,2,0.01,0.01,260,0.9185,0.626
3,2,2,0.01,0.01,280,0.9185,0.639
3,2,2,0.01,0.01,300,0.9185,0.643
3,2,2,0.01,0.01,320,0.9185,0.651
3,2,2,0.01,0.01,340,0.9185,0.642
3,2,2,0.01,0.01,360,0.9185,0.647
3,2,2,0.01,0.01,380,0.9185,0.648
3,2,2,0.01,0.01,400,0.9185,0.649
3,2,2,0.01,0.01,420,0.9185,0.655
3,2,2,0.01,0.01,440,0.9185,0.652
3,2,2,0.01,0.01,460,0.9185,0.642
3,2,2,0.01,0.01,480,0.9185,0.625
3,2,2,0.01,0.01,500,0.9185,0.618
3,2,2,0.01,0.01,520,0.9185,0.616
3,2,2,0.01,0.01,540,0.9185,0.615
