trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos
13,5104,50,10,0.001,0.01,0.53,2478
14,5104,50,10,0.001,0.01,0.486,2576
15,5104,50,10,0.001,0.01,0.528,2523
16,5104,50,10,0.001,0.01,0.48,2538
17,5104,50,10,0.001,0.01,0.516,2495
18,5104,50,10,0.001,0.01,0.498,2522
19,5104,50,10,0.001,0.01,0.504,2567
20,5104,50,10,0.001,0.01,0.54,2575
1,10104,50,10,0.001,0.01,0.516,5094
2,10104,50,10,0.001,0.01,0.508,4956
3,10104,50,10,0.001,0.01,0.508,5145
4,10104,50,10,0.001,0.01,0.486,5066
5,10104,50,10,0.001,0.01,0.46799999999999997,5027
6,10104,50,10,0.001,0.01,0.49,4987
7,10104,50,10,0.001,0.01,0.49,4972
8,10104,50,10,0.001,0.01,0.52,4994
9,10104,50,10,0.001,0.01,0.478,5091
10,10104,50,10,0.001,0.01,0.46399999999999997,5131
11,10104,50,10,0.001,0.01,0.49200000000000005,5117
12,10104,50,10,0.001,0.01,0.502,5003
13,10104,50,10,0.001,0.01,0.5,4951
14,10104,50,10,0.001,0.01,0.484,5098
15,10104,50,10,0.001,0.01,0.514,4978
16,10104,50,10,0.001,0.01,0.5,5048
17,10104,50,10,0.001,0.01,0.48,5006
18,10104,50,10,0.001,0.01,0.504,5036
19,10104,50,10,0.001,0.01,0.488,5073
20,10104,50,10,0.001,0.01,0.498,5060
1,15104,50,10,0.001,0.01,0.534,7637
2,15104,50,10,0.001,0.01,0.53,7449
3,15104,50,10,0.001,0.01,0.506,7689
4,15104,50,10,0.001,0.01,0.516,7534
5,15104,50,10,0.001,0.01,0.496,7528
6,15104,50,10,0.001,0.01,0.45399999999999996,7481
7,15104,50,10,0.001,0.01,0.494,7497
8,15104,50,10,0.001,0.01,0.526,7508
9,15104,50,10,0.001,0.01,0.486,7630
10,15104,50,10,0.001,0.01,0.47,7653
11,15104,50,10,0.001,0.01,0.508,7613
12,15104,50,10,0.001,0.01,0.506,7526
13,15104,50,10,0.001,0.01,0.49200000000000005,7452
14,15104,50,10,0.001,0.01,0.52,7585
15,15104,50,10,0.001,0.01,0.532,7510
16,15104,50,10,0.001,0.01,0.534,7590
17,15104,50,10,0.001,0.01,0.49,7538
18,15104,50,10,0.001,0.01,0.516,7540
19,15104,50,10,0.001,0.01,0.486,7597
20,15104,50,10,0.001,0.01,0.486,7577
1,20104,50,10,0.001,0.01,0.53,10145
2,20104,50,10,0.001,0.01,0.534,9912
3,20104,50,10,0.001,0.01,0.518,10131
4,20104,50,10,0.001,0.01,0.526,10032
5,20104,50,10,0.001,0.01,0.494,10033
6,20104,50,10,0.001,0.01,0.47200000000000003,10013
7,20104,50,10,0.001,0.01,0.498,10077
8,20104,50,10,0.001,0.01,0.496,10012
9,20104,50,10,0.001,0.01,0.488,10109
10,20104,50,10,0.001,0.01,0.484,10165
11,20104,50,10,0.001,0.01,0.536,10133
12,20104,50,10,0.001,0.01,0.508,10021
13,20104,50,10,0.001,0.01,0.47,9907
14,20104,50,10,0.001,0.01,0.498,10089
15,20104,50,10,0.001,0.01,0.534,10009
16,20104,50,10,0.001,0.01,0.528,10126
17,20104,50,10,0.001,0.01,0.478,10058
18,20104,50,10,0.001,0.01,0.466,10037
19,20104,50,10,0.001,0.01,0.48200000000000004,10080
20,20104,50,10,0.001,0.01,0.49,10012
1,25104,50,10,0.001,0.01,0.524,12665
2,25104,50,10,0.001,0.01,0.53,12420
3,25104,50,10,0.001,0.01,0.49,12680
4,25104,50,10,0.001,0.01,0.526,12599
5,25104,50,10,0.001,0.01,0.506,12496
6,25104,50,10,0.001,0.01,0.47,12544
7,25104,50,10,0.001,0.01,0.474,12619
8,25104,50,10,0.001,0.01,0.5379999999999999,12434
9,25104,50,10,0.001,0.01,0.46399999999999997,12621
10,25104,50,10,0.001,0.01,0.49,12717
11,25104,50,10,0.001,0.01,0.516,12626
12,25104,50,10,0.001,0.01,0.508,12520
13,25104,50,10,0.001,0.01,0.48,12464
14,25104,50,10,0.001,0.01,0.502,12570
15,25104,50,10,0.001,0.01,0.508,12485
16,25104,50,10,0.001,0.01,0.508,12613
17,25104,50,10,0.001,0.01,0.46799999999999997,12562
18,25104,50,10,0.001,0.01,0.46399999999999997,12511
19,25104,50,10,0.001,0.01,0.506,12544
20,25104,50,10,0.001,0.01,0.5,12521
1,30104,50,10,0.001,0.01,0.508,15183
2,30104,50,10,0.001,0.01,0.556,14942
3,30104,50,10,0.001,0.01,0.506,15189
4,30104,50,10,0.001,0.01,0.5379999999999999,15040
5,30104,50,10,0.001,0.01,0.498,14973
6,30104,50,10,0.001,0.01,0.47600000000000003,15050
7,30104,50,10,0.001,0.01,0.508,15130
8,30104,50,10,0.001,0.01,0.51,14989
9,30104,50,10,0.001,0.01,0.486,15104
10,30104,50,10,0.001,0.01,0.47,15183
11,30104,50,10,0.001,0.01,0.502,15148
12,30104,50,10,0.001,0.01,0.51,14947
13,30104,50,10,0.001,0.01,0.508,14975
14,30104,50,10,0.001,0.01,0.512,15076
15,30104,50,10,0.001,0.01,0.546,14956
16,30104,50,10,0.001,0.01,0.516,15116
17,30104,50,10,0.001,0.01,0.45799999999999996,15076
18,30104,50,10,0.001,0.01,0.47,15010
19,30104,50,10,0.001,0.01,0.49,15104
20,30104,50,10,0.001,0.01,0.49200000000000005,15033
1,35104,50,10,0.001,0.01,0.494,17686
2,35104,50,10,0.001,0.01,0.518,17491
3,35104,50,10,0.001,0.01,0.556,17599
4,35104,50,10,0.001,0.01,0.5479999999999999,17500
5,35104,50,10,0.001,0.01,0.484,17452
6,35104,50,10,0.001,0.01,0.462,17559
7,35104,50,10,0.001,0.01,0.518,17649
8,35104,50,10,0.001,0.01,0.508,17476
9,35104,50,10,0.001,0.01,0.488,17591
10,35104,50,10,0.001,0.01,0.484,17647
11,35104,50,10,0.001,0.01,0.49,17621
12,35104,50,10,0.001,0.01,0.47,17480
13,35104,50,10,0.001,0.01,0.478,17485
14,35104,50,10,0.001,0.01,0.49200000000000005,17525
15,35104,50,10,0.001,0.01,0.5479999999999999,17479
16,35104,50,10,0.001,0.01,0.49,17588
17,35104,50,10,0.001,0.01,0.47200000000000003,17638
18,35104,50,10,0.001,0.01,0.516,17525
19,35104,50,10,0.001,0.01,0.494,17629
20,35104,50,10,0.001,0.01,0.486,17482
1,40104,50,10,0.001,0.01,0.516,20104
2,40104,50,10,0.001,0.01,0.552,20019
3,40104,50,10,0.001,0.01,0.506,20111
4,40104,50,10,0.001,0.01,0.564,19979
5,40104,50,10,0.001,0.01,0.52,19884
6,40104,50,10,0.001,0.01,0.484,20076
7,40104,50,10,0.001,0.01,0.512,20127
8,40104,50,10,0.001,0.01,0.51,19973
9,40104,50,10,0.001,0.01,0.49,20093
10,40104,50,10,0.001,0.01,0.484,20163
11,40104,50,10,0.001,0.01,0.516,20129
12,40104,50,10,0.001,0.01,0.526,19964
13,40104,50,10,0.001,0.01,0.478,19982
14,40104,50,10,0.001,0.01,0.496,20021
15,40104,50,10,0.001,0.01,0.524,20053
16,40104,50,10,0.001,0.01,0.488,20108
17,40104,50,10,0.001,0.01,0.49,20174
18,40104,50,10,0.001,0.01,0.504,20041
19,40104,50,10,0.001,0.01,0.47200000000000003,20077
20,40104,50,10,0.001,0.01,0.522,19963
1,45104,50,10,0.001,0.01,0.508,22635
2,45104,50,10,0.001,0.01,0.536,22479
3,45104,50,10,0.001,0.01,0.52,22614
4,45104,50,10,0.001,0.01,0.552,22496
5,45104,50,10,0.001,0.01,0.5,22362
6,45104,50,10,0.001,0.01,0.498,22531
7,45104,50,10,0.001,0.01,0.518,22581
8,45104,50,10,0.001,0.01,0.508,22475
9,45104,50,10,0.001,0.01,0.494,22583
10,45104,50,10,0.001,0.01,0.494,22669
11,45104,50,10,0.001,0.01,0.502,22611
12,45104,50,10,0.001,0.01,0.518,22419
13,45104,50,10,0.001,0.01,0.462,22470
14,45104,50,10,0.001,0.01,0.494,22523
15,45104,50,10,0.001,0.01,0.514,22537
16,45104,50,10,0.001,0.01,0.45399999999999996,22657
17,45104,50,10,0.001,0.01,0.51,22634
18,45104,50,10,0.001,0.01,0.496,22548
19,45104,50,10,0.001,0.01,0.494,22547
20,45104,50,10,0.001,0.01,0.51,22459
1,50104,50,10,0.001,0.01,0.518,25145
2,50104,50,10,0.001,0.01,0.506,24996
3,50104,50,10,0.001,0.01,0.516,25039
4,50104,50,10,0.001,0.01,0.542,25024
5,50104,50,10,0.001,0.01,0.516,24836
6,50104,50,10,0.001,0.01,0.47200000000000003,25077
7,50104,50,10,0.001,0.01,0.51,25020
8,50104,50,10,0.001,0.01,0.528,24962
9,50104,50,10,0.001,0.01,0.496,25092
10,50104,50,10,0.001,0.01,0.516,25223
11,50104,50,10,0.001,0.01,0.478,25162
12,50104,50,10,0.001,0.01,0.502,24931
13,50104,50,10,0.001,0.01,0.47600000000000003,25028
14,50104,50,10,0.001,0.01,0.48,25042
15,50104,50,10,0.001,0.01,0.506,25113
16,50104,50,10,0.001,0.01,0.47200000000000003,25123
17,50104,50,10,0.001,0.01,0.534,25153
18,50104,50,10,0.001,0.01,0.54,25008
19,50104,50,10,0.001,0.01,0.47,25040
20,50104,50,10,0.001,0.01,0.51,24990
1,55104,50,10,0.001,0.01,0.524,27611
2,55104,50,10,0.001,0.01,0.524,27500
3,55104,50,10,0.001,0.01,0.498,27509
4,55104,50,10,0.001,0.01,0.53,27613
5,55104,50,10,0.001,0.01,0.56,27372
6,55104,50,10,0.001,0.01,0.506,27589
7,55104,50,10,0.001,0.01,0.524,27602
8,55104,50,10,0.001,0.01,0.486,27461
9,55104,50,10,0.001,0.01,0.5,27580
10,55104,50,10,0.001,0.01,0.5379999999999999,27652
11,55104,50,10,0.001,0.01,0.494,27674
12,55104,50,10,0.001,0.01,0.506,27466
13,55104,50,10,0.001,0.01,0.474,27537
14,55104,50,10,0.001,0.01,0.5,27490
15,55104,50,10,0.001,0.01,0.524,27569
16,55104,50,10,0.001,0.01,0.428,27642
17,55104,50,10,0.001,0.01,0.496,27627
18,55104,50,10,0.001,0.01,0.504,27568
19,55104,50,10,0.001,0.01,0.5,27585
20,55104,50,10,0.001,0.01,0.506,27478
1,60104,50,10,0.001,0.01,0.544,30111
2,60104,50,10,0.001,0.01,0.51,29970
3,60104,50,10,0.001,0.01,0.46799999999999997,29976
4,60104,50,10,0.001,0.01,0.518,30088
5,60104,50,10,0.001,0.01,0.604,29939
6,60104,50,10,0.001,0.01,0.512,30059
7,60104,50,10,0.001,0.01,0.522,30119
8,60104,50,10,0.001,0.01,0.48200000000000004,29970
9,60104,50,10,0.001,0.01,0.496,30113
10,60104,50,10,0.001,0.01,0.51,30111
11,60104,50,10,0.001,0.01,0.514,30170
12,60104,50,10,0.001,0.01,0.496,30047
13,60104,50,10,0.001,0.01,0.47200000000000003,30042
14,60104,50,10,0.001,0.01,0.526,30030
15,60104,50,10,0.001,0.01,0.52,30071
16,60104,50,10,0.001,0.01,0.47600000000000003,30132
17,60104,50,10,0.001,0.01,0.562,30111
18,60104,50,10,0.001,0.01,0.524,30067
19,60104,50,10,0.001,0.01,0.514,30096
20,60104,50,10,0.001,0.01,0.52,30011
1,65104,50,10,0.001,0.01,0.52,32595
2,65104,50,10,0.001,0.01,0.5,32465
3,65104,50,10,0.001,0.01,0.528,32429
4,65104,50,10,0.001,0.01,0.516,32527
5,65104,50,10,0.001,0.01,0.6,32488
6,65104,50,10,0.001,0.01,0.518,32580
7,65104,50,10,0.001,0.01,0.506,32605
8,65104,50,10,0.001,0.01,0.522,32544
9,65104,50,10,0.001,0.01,0.488,32607
10,65104,50,10,0.001,0.01,0.522,32570
11,65104,50,10,0.001,0.01,0.508,32634
12,65104,50,10,0.001,0.01,0.49,32580
13,65104,50,10,0.001,0.01,0.494,32540
14,65104,50,10,0.001,0.01,0.508,32507
15,65104,50,10,0.001,0.01,0.516,32482
16,65104,50,10,0.001,0.01,0.46799999999999997,32654
17,65104,50,10,0.001,0.01,0.5379999999999999,32598
18,65104,50,10,0.001,0.01,0.528,32535
19,65104,50,10,0.001,0.01,0.514,32638
20,65104,50,10,0.001,0.01,0.528,32512
1,70104,50,10,0.001,0.01,0.506,35071
2,70104,50,10,0.001,0.01,0.522,34937
3,70104,50,10,0.001,0.01,0.522,35000
4,70104,50,10,0.001,0.01,0.486,35041
5,70104,50,10,0.001,0.01,0.604,35017
6,70104,50,10,0.001,0.01,0.49200000000000005,35045
7,70104,50,10,0.001,0.01,0.522,35176
8,70104,50,10,0.001,0.01,0.504,35026
9,70104,50,10,0.001,0.01,0.522,35102
10,70104,50,10,0.001,0.01,0.55,34990
11,70104,50,10,0.001,0.01,0.49,35052
12,70104,50,10,0.001,0.01,0.488,35090
13,70104,50,10,0.001,0.01,0.48,34970
14,70104,50,10,0.001,0.01,0.514,35037
15,70104,50,10,0.001,0.01,0.502,34978
16,70104,50,10,0.001,0.01,0.47200000000000003,35115
17,70104,50,10,0.001,0.01,0.546,35046
18,70104,50,10,0.001,0.01,0.516,35087
19,70104,50,10,0.001,0.01,0.524,35126
20,70104,50,10,0.001,0.01,0.512,34999
1,75104,50,10,0.001,0.01,0.496,37582
2,75104,50,10,0.001,0.01,0.5,37457
3,75104,50,10,0.001,0.01,0.516,37503
4,75104,50,10,0.001,0.01,0.512,37530
5,75104,50,10,0.001,0.01,0.62,37510
6,75104,50,10,0.001,0.01,0.484,37566
7,75104,50,10,0.001,0.01,0.494,37611
8,75104,50,10,0.001,0.01,0.514,37501
9,75104,50,10,0.001,0.01,0.51,37550
10,75104,50,10,0.001,0.01,0.544,37476
11,75104,50,10,0.001,0.01,0.506,37596
12,75104,50,10,0.001,0.01,0.49200000000000005,37572
13,75104,50,10,0.001,0.01,0.48200000000000004,37445
14,75104,50,10,0.001,0.01,0.516,37567
15,75104,50,10,0.001,0.01,0.51,37493
16,75104,50,10,0.001,0.01,0.488,37568
17,75104,50,10,0.001,0.01,0.516,37560
18,75104,50,10,0.001,0.01,0.514,37598
19,75104,50,10,0.001,0.01,0.532,37654
20,75104,50,10,0.001,0.01,0.51,37551
1,80104,50,10,0.001,0.01,0.524,40061
2,80104,50,10,0.001,0.01,0.484,39975
3,80104,50,10,0.001,0.01,0.568,40012
4,80104,50,10,0.001,0.01,0.508,40078
5,80104,50,10,0.001,0.01,0.606,39980
6,80104,50,10,0.001,0.01,0.478,40077
7,80104,50,10,0.001,0.01,0.514,40141
8,80104,50,10,0.001,0.01,0.51,40005
9,80104,50,10,0.001,0.01,0.522,40005
10,80104,50,10,0.001,0.01,0.526,39981
11,80104,50,10,0.001,0.01,0.5,40105
12,80104,50,10,0.001,0.01,0.486,40053
13,80104,50,10,0.001,0.01,0.484,40005
14,80104,50,10,0.001,0.01,0.512,40104
15,80104,50,10,0.001,0.01,0.52,40015
16,80104,50,10,0.001,0.01,0.47200000000000003,40110
17,80104,50,10,0.001,0.01,0.51,40043
18,80104,50,10,0.001,0.01,0.522,40098
19,80104,50,10,0.001,0.01,0.516,40159
20,80104,50,10,0.001,0.01,0.522,40078
1,85104,50,10,0.001,0.01,0.504,42538
2,85104,50,10,0.001,0.01,0.528,42509
3,85104,50,10,0.001,0.01,0.606,42534
4,85104,50,10,0.001,0.01,0.51,42622
5,85104,50,10,0.001,0.01,0.672,42537
6,85104,50,10,0.001,0.01,0.494,42558
7,85104,50,10,0.001,0.01,0.502,42634
8,85104,50,10,0.001,0.01,0.496,42475
9,85104,50,10,0.001,0.01,0.518,42498
10,85104,50,10,0.001,0.01,0.526,42486
11,85104,50,10,0.001,0.01,0.514,42537
12,85104,50,10,0.001,0.01,0.49200000000000005,42550
13,85104,50,10,0.001,0.01,0.5,42561
14,85104,50,10,0.001,0.01,0.486,42626
15,85104,50,10,0.001,0.01,0.49,42525
16,85104,50,10,0.001,0.01,0.484,42566
17,85104,50,10,0.001,0.01,0.526,42544
18,85104,50,10,0.001,0.01,0.508,42586
19,85104,50,10,0.001,0.01,0.53,42665
20,85104,50,10,0.001,0.01,0.534,42592
1,90104,50,10,0.001,0.01,0.516,45076
2,90104,50,10,0.001,0.01,0.51,45042
3,90104,50,10,0.001,0.01,0.608,45038
4,90104,50,10,0.001,0.01,0.496,45057
5,90104,50,10,0.001,0.01,0.72,45026
6,90104,50,10,0.001,0.01,0.508,45027
7,90104,50,10,0.001,0.01,0.516,45083
8,90104,50,10,0.001,0.01,0.496,44985
9,90104,50,10,0.001,0.01,0.498,45047
10,90104,50,10,0.001,0.01,0.534,45013
11,90104,50,10,0.001,0.01,0.488,45056
12,90104,50,10,0.001,0.01,0.498,45037
13,90104,50,10,0.001,0.01,0.49200000000000005,45038
14,90104,50,10,0.001,0.01,0.49200000000000005,45120
15,90104,50,10,0.001,0.01,0.53,44964
16,90104,50,10,0.001,0.01,0.5379999999999999,45047
17,90104,50,10,0.001,0.01,0.5,45056
18,90104,50,10,0.001,0.01,0.512,45057
19,90104,50,10,0.001,0.01,0.56,45182
20,90104,50,10,0.001,0.01,0.5660000000000001,45097
1,95104,50,10,0.001,0.01,0.542,47552
2,95104,50,10,0.001,0.01,0.532,47552
3,95104,50,10,0.001,0.01,0.632,47552
4,95104,50,10,0.001,0.01,0.502,47552
5,95104,50,10,0.001,0.01,0.6859999999999999,47552
6,95104,50,10,0.001,0.01,0.518,47552
7,95104,50,10,0.001,0.01,0.512,47552
8,95104,50,10,0.001,0.01,0.508,47552
9,95104,50,10,0.001,0.01,0.49,47552
10,95104,50,10,0.001,0.01,0.5760000000000001,47552
11,95104,50,10,0.001,0.01,0.47200000000000003,47552
12,95104,50,10,0.001,0.01,0.484,47552
13,95104,50,10,0.001,0.01,0.47600000000000003,47552
14,95104,50,10,0.001,0.01,0.498,47552
15,95104,50,10,0.001,0.01,0.514,47552
16,95104,50,10,0.001,0.01,0.5660000000000001,47552
17,95104,50,10,0.001,0.01,0.516,47552
18,95104,50,10,0.001,0.01,0.488,47552
19,95104,50,10,0.001,0.01,0.568,47552
20,95104,50,10,0.001,0.01,0.514,47552
1,4,50,25,1e-05,0.0001,0.526,4
2,4,50,25,1e-05,0.0001,0.502,4
3,4,50,25,1e-05,0.0001,0.522,4
4,4,50,25,1e-05,0.0001,0.504,4
5,4,50,25,1e-05,0.0001,0.486,4
6,4,50,25,1e-05,0.0001,0.5379999999999999,4
7,4,50,25,1e-05,0.0001,0.466,4
8,4,50,25,1e-05,0.0001,0.496,4
9,4,50,25,1e-05,0.0001,0.48200000000000004,4
10,4,50,25,1e-05,0.0001,0.46399999999999997,4
11,4,50,25,1e-05,0.0001,0.528,4
12,4,50,25,1e-05,0.0001,0.51,4
13,4,50,25,1e-05,0.0001,0.512,4
14,4,50,25,1e-05,0.0001,0.494,4
15,4,50,25,1e-05,0.0001,0.49200000000000005,4
16,4,50,25,1e-05,0.0001,0.5,4
17,4,50,25,1e-05,0.0001,0.504,4
18,4,50,25,1e-05,0.0001,0.504,4
19,4,50,25,1e-05,0.0001,0.498,4
20,4,50,25,1e-05,0.0001,0.514,4
1,40,50,25,1e-05,0.0001,0.528,16
2,40,50,25,1e-05,0.0001,0.502,19
3,40,50,25,1e-05,0.0001,0.522,16
4,40,50,25,1e-05,0.0001,0.504,19
5,40,50,25,1e-05,0.0001,0.486,23
6,40,50,25,1e-05,0.0001,0.5379999999999999,16
7,40,50,25,1e-05,0.0001,0.466,21
8,40,50,25,1e-05,0.0001,0.496,18
9,40,50,25,1e-05,0.0001,0.48200000000000004,10
10,40,50,25,1e-05,0.0001,0.462,16
11,40,50,25,1e-05,0.0001,0.528,14
12,40,50,25,1e-05,0.0001,0.51,20
13,40,50,25,1e-05,0.0001,0.514,23
14,40,50,25,1e-05,0.0001,0.494,14
15,40,50,25,1e-05,0.0001,0.49200000000000005,17
16,40,50,25,1e-05,0.0001,0.5,19
17,40,50,25,1e-05,0.0001,0.504,17
18,40,50,25,1e-05,0.0001,0.504,17
19,40,50,25,1e-05,0.0001,0.498,17
20,40,50,25,1e-05,0.0001,0.514,19
1,104,50,25,1e-05,0.0001,0.528,46
2,104,50,25,1e-05,0.0001,0.502,52
3,104,50,25,1e-05,0.0001,0.522,49
4,104,50,25,1e-05,0.0001,0.504,57
5,104,50,25,1e-05,0.0001,0.484,53
6,104,50,25,1e-05,0.0001,0.5379999999999999,44
7,104,50,25,1e-05,0.0001,0.46799999999999997,56
8,104,50,25,1e-05,0.0001,0.496,49
9,104,50,25,1e-05,0.0001,0.48200000000000004,36
10,104,50,25,1e-05,0.0001,0.462,46
11,104,50,25,1e-05,0.0001,0.528,43
12,104,50,25,1e-05,0.0001,0.51,43
13,104,50,25,1e-05,0.0001,0.512,52
14,104,50,25,1e-05,0.0001,0.494,41
15,104,50,25,1e-05,0.0001,0.494,47
16,104,50,25,1e-05,0.0001,0.5,53
17,104,50,25,1e-05,0.0001,0.504,52
18,104,50,25,1e-05,0.0001,0.504,47
19,104,50,25,1e-05,0.0001,0.498,47
20,104,50,25,1e-05,0.0001,0.516,49
1,5104,50,25,1e-05,0.0001,0.518,2535
2,5104,50,25,1e-05,0.0001,0.5,2524
3,5104,50,25,1e-05,0.0001,0.528,2540
4,5104,50,25,1e-05,0.0001,0.508,2541
5,5104,50,25,1e-05,0.0001,0.48200000000000004,2477
6,5104,50,25,1e-05,0.0001,0.534,2507
7,5104,50,25,1e-05,0.0001,0.47200000000000003,2549
8,5104,50,25,1e-05,0.0001,0.49200000000000005,2566
9,5104,50,25,1e-05,0.0001,0.48,2572
10,5104,50,25,1e-05,0.0001,0.45799999999999996,2563
11,5104,50,25,1e-05,0.0001,0.528,2560
12,5104,50,25,1e-05,0.0001,0.514,2543
13,5104,50,25,1e-05,0.0001,0.508,2548
14,5104,50,25,1e-05,0.0001,0.498,2525
15,5104,50,25,1e-05,0.0001,0.494,2580
16,5104,50,25,1e-05,0.0001,0.5,2538
17,5104,50,25,1e-05,0.0001,0.502,2578
18,5104,50,25,1e-05,0.0001,0.504,2506
19,5104,50,25,1e-05,0.0001,0.498,2548
20,5104,50,25,1e-05,0.0001,0.522,2564
1,10104,50,25,1e-05,0.0001,0.518,5063
2,10104,50,25,1e-05,0.0001,0.504,5033
3,10104,50,25,1e-05,0.0001,0.528,5051
4,10104,50,25,1e-05,0.0001,0.512,5011
5,10104,50,25,1e-05,0.0001,0.484,4972
6,10104,50,25,1e-05,0.0001,0.542,4988
7,10104,50,25,1e-05,0.0001,0.47,5038
8,10104,50,25,1e-05,0.0001,0.49,5025
9,10104,50,25,1e-05,0.0001,0.47,5077
10,10104,50,25,1e-05,0.0001,0.45799999999999996,5071
11,10104,50,25,1e-05,0.0001,0.532,5075
12,10104,50,25,1e-05,0.0001,0.516,5013
13,10104,50,25,1e-05,0.0001,0.514,5015
14,10104,50,25,1e-05,0.0001,0.498,5003
15,10104,50,25,1e-05,0.0001,0.496,5117
16,10104,50,25,1e-05,0.0001,0.5,5039
17,10104,50,25,1e-05,0.0001,0.502,5058
18,10104,50,25,1e-05,0.0001,0.51,4984
19,10104,50,25,1e-05,0.0001,0.498,5043
20,10104,50,25,1e-05,0.0001,0.526,5082
1,15104,50,25,1e-05,0.0001,0.51,7540
2,15104,50,25,1e-05,0.0001,0.496,7548
3,15104,50,25,1e-05,0.0001,0.53,7495
4,15104,50,25,1e-05,0.0001,0.51,7522
5,15104,50,25,1e-05,0.0001,0.48200000000000004,7492
6,15104,50,25,1e-05,0.0001,0.542,7468
7,15104,50,25,1e-05,0.0001,0.47200000000000003,7544
8,15104,50,25,1e-05,0.0001,0.498,7530
9,15104,50,25,1e-05,0.0001,0.46,7608
10,15104,50,25,1e-05,0.0001,0.45399999999999996,7612
11,15104,50,25,1e-05,0.0001,0.53,7549
12,15104,50,25,1e-05,0.0001,0.522,7523
13,15104,50,25,1e-05,0.0001,0.522,7543
14,15104,50,25,1e-05,0.0001,0.49200000000000005,7482
15,15104,50,25,1e-05,0.0001,0.5,7640
16,15104,50,25,1e-05,0.0001,0.498,7523
17,15104,50,25,1e-05,0.0001,0.508,7565
18,15104,50,25,1e-05,0.0001,0.512,7462
19,15104,50,25,1e-05,0.0001,0.494,7537
20,15104,50,25,1e-05,0.0001,0.526,7555
1,20104,50,25,1e-05,0.0001,0.51,9944
2,20104,50,25,1e-05,0.0001,0.5,9999
3,20104,50,25,1e-05,0.0001,0.5379999999999999,10041
4,20104,50,25,1e-05,0.0001,0.518,10054
5,20104,50,25,1e-05,0.0001,0.48200000000000004,10008
6,20104,50,25,1e-05,0.0001,0.54,10003
7,20104,50,25,1e-05,0.0001,0.47200000000000003,10010
8,20104,50,25,1e-05,0.0001,0.5,10027
9,20104,50,25,1e-05,0.0001,0.452,10138
10,20104,50,25,1e-05,0.0001,0.45,10135
11,20104,50,25,1e-05,0.0001,0.536,10080
12,20104,50,25,1e-05,0.0001,0.516,9979
13,20104,50,25,1e-05,0.0001,0.5379999999999999,9981
14,20104,50,25,1e-05,0.0001,0.5,9996
15,20104,50,25,1e-05,0.0001,0.5,10114
16,20104,50,25,1e-05,0.0001,0.498,10049
17,20104,50,25,1e-05,0.0001,0.506,10091
18,20104,50,25,1e-05,0.0001,0.51,9924
19,20104,50,25,1e-05,0.0001,0.498,10056
20,20104,50,25,1e-05,0.0001,0.532,10047
1,25104,50,25,1e-05,0.0001,0.516,12449
2,25104,50,25,1e-05,0.0001,0.516,12535
3,25104,50,25,1e-05,0.0001,0.534,12552
4,25104,50,25,1e-05,0.0001,0.524,12522
5,25104,50,25,1e-05,0.0001,0.478,12504
6,25104,50,25,1e-05,0.0001,0.5379999999999999,12504
7,25104,50,25,1e-05,0.0001,0.46,12515
8,25104,50,25,1e-05,0.0001,0.51,12526
9,25104,50,25,1e-05,0.0001,0.456,12613
10,25104,50,25,1e-05,0.0001,0.444,12668
11,25104,50,25,1e-05,0.0001,0.532,12597
12,25104,50,25,1e-05,0.0001,0.514,12547
13,25104,50,25,1e-05,0.0001,0.532,12465
14,25104,50,25,1e-05,0.0001,0.508,12493
15,25104,50,25,1e-05,0.0001,0.504,12688
16,25104,50,25,1e-05,0.0001,0.488,12575
17,25104,50,25,1e-05,0.0001,0.504,12593
18,25104,50,25,1e-05,0.0001,0.508,12476
19,25104,50,25,1e-05,0.0001,0.498,12569
20,25104,50,25,1e-05,0.0001,0.534,12551
1,30104,50,25,1e-05,0.0001,0.532,14945
2,30104,50,25,1e-05,0.0001,0.53,15047
3,30104,50,25,1e-05,0.0001,0.534,15047
4,30104,50,25,1e-05,0.0001,0.512,15006
5,30104,50,25,1e-05,0.0001,0.48200000000000004,15037
6,30104,50,25,1e-05,0.0001,0.53,15000
7,30104,50,25,1e-05,0.0001,0.46399999999999997,15016
8,30104,50,25,1e-05,0.0001,0.52,15075
9,30104,50,25,1e-05,0.0001,0.466,15149
10,30104,50,25,1e-05,0.0001,0.444,15170
11,30104,50,25,1e-05,0.0001,0.526,15084
12,30104,50,25,1e-05,0.0001,0.522,15059
13,30104,50,25,1e-05,0.0001,0.526,14991
14,30104,50,25,1e-05,0.0001,0.49,14950
15,30104,50,25,1e-05,0.0001,0.494,15223
16,30104,50,25,1e-05,0.0001,0.498,15020
17,30104,50,25,1e-05,0.0001,0.48200000000000004,15076
18,30104,50,25,1e-05,0.0001,0.514,14966
19,30104,50,25,1e-05,0.0001,0.51,15032
20,30104,50,25,1e-05,0.0001,0.532,15093
1,35104,50,25,1e-05,0.0001,0.53,17433
2,35104,50,25,1e-05,0.0001,0.528,17499
3,35104,50,25,1e-05,0.0001,0.536,17545
4,35104,50,25,1e-05,0.0001,0.516,17496
5,35104,50,25,1e-05,0.0001,0.486,17584
6,35104,50,25,1e-05,0.0001,0.522,17503
7,35104,50,25,1e-05,0.0001,0.46799999999999997,17560
