trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,batch_pos,batch_neg
10,1704,2,0,1e-05,0.0001,0.482,853,851
10,1804,2,0,1e-05,0.0001,0.486,905,899
10,1904,2,0,1e-05,0.0001,0.486,952,952
11,0,2,0,1e-05,0.0001,0.508,0,0
11,104,2,0,1e-05,0.0001,0.508,48,56
11,204,2,0,1e-05,0.0001,0.508,92,112
11,304,2,0,1e-05,0.0001,0.508,145,159
11,404,2,0,1e-05,0.0001,0.506,199,205
11,504,2,0,1e-05,0.0001,0.506,252,252
11,604,2,0,1e-05,0.0001,0.508,302,302
11,704,2,0,1e-05,0.0001,0.51,357,347
11,804,2,0,1e-05,0.0001,0.508,403,401
11,904,2,0,1e-05,0.0001,0.51,458,446
11,1004,2,0,1e-05,0.0001,0.506,504,500
11,1104,2,0,1e-05,0.0001,0.504,551,553
11,1204,2,0,1e-05,0.0001,0.504,604,600
11,1304,2,0,1e-05,0.0001,0.504,659,645
11,1404,2,0,1e-05,0.0001,0.508,709,695
11,1504,2,0,1e-05,0.0001,0.51,759,745
11,1604,2,0,1e-05,0.0001,0.51,813,791
11,1704,2,0,1e-05,0.0001,0.51,863,841
11,1804,2,0,1e-05,0.0001,0.51,910,894
11,1904,2,0,1e-05,0.0001,0.512,952,952
12,0,2,0,1e-05,0.0001,0.5,0,0
12,104,2,0,1e-05,0.0001,0.5,56,48
12,204,2,0,1e-05,0.0001,0.5,106,98
12,304,2,0,1e-05,0.0001,0.5,158,146
12,404,2,0,1e-05,0.0001,0.5,214,190
12,504,2,0,1e-05,0.0001,0.5,256,248
12,604,2,0,1e-05,0.0001,0.5,311,293
12,704,2,0,1e-05,0.0001,0.5,360,344
12,804,2,0,1e-05,0.0001,0.5,405,399
12,904,2,0,1e-05,0.0001,0.5,454,450
12,1004,2,0,1e-05,0.0001,0.5,504,500
12,1104,2,0,1e-05,0.0001,0.5,557,547
12,1204,2,0,1e-05,0.0001,0.5,608,596
12,1304,2,0,1e-05,0.0001,0.5,654,650
12,1404,2,0,1e-05,0.0001,0.5,706,698
12,1504,2,0,1e-05,0.0001,0.5,754,750
12,1604,2,0,1e-05,0.0001,0.5,808,796
12,1704,2,0,1e-05,0.0001,0.5,856,848
12,1804,2,0,1e-05,0.0001,0.5,904,900
12,1904,2,0,1e-05,0.0001,0.5,952,952
13,0,2,0,1e-05,0.0001,0.5,0,0
13,104,2,0,1e-05,0.0001,0.5,59,45
13,204,2,0,1e-05,0.0001,0.5,104,100
13,304,2,0,1e-05,0.0001,0.5,157,147
13,404,2,0,1e-05,0.0001,0.5,201,203
13,504,2,0,1e-05,0.0001,0.5,249,255
13,604,2,0,1e-05,0.0001,0.5,296,308
13,704,2,0,1e-05,0.0001,0.5,355,349
13,804,2,0,1e-05,0.0001,0.5,400,404
13,904,2,0,1e-05,0.0001,0.5,452,452
13,1004,2,0,1e-05,0.0001,0.5,496,508
13,1104,2,0,1e-05,0.0001,0.5,545,559
13,1204,2,0,1e-05,0.0001,0.5,599,605
13,1304,2,0,1e-05,0.0001,0.5,649,655
13,1404,2,0,1e-05,0.0001,0.5,696,708
13,1504,2,0,1e-05,0.0001,0.5,739,765
13,1604,2,0,1e-05,0.0001,0.5,789,815
13,1704,2,0,1e-05,0.0001,0.5,840,864
13,1804,2,0,1e-05,0.0001,0.5,898,906
13,1904,2,0,1e-05,0.0001,0.5,952,952
14,0,2,0,1e-05,0.0001,0.5,0,0
14,104,2,0,1e-05,0.0001,0.5,51,53
14,204,2,0,1e-05,0.0001,0.5,103,101
14,304,2,0,1e-05,0.0001,0.5,154,150
14,404,2,0,1e-05,0.0001,0.5,206,198
14,504,2,0,1e-05,0.0001,0.5,261,243
14,604,2,0,1e-05,0.0001,0.5,307,297
14,704,2,0,1e-05,0.0001,0.5,357,347
14,804,2,0,1e-05,0.0001,0.5,404,400
14,904,2,0,1e-05,0.0001,0.5,455,449
14,1004,2,0,1e-05,0.0001,0.5,504,500
14,1104,2,0,1e-05,0.0001,0.5,559,545
14,1204,2,0,1e-05,0.0001,0.5,620,584
14,1304,2,0,1e-05,0.0001,0.5,668,636
14,1404,2,0,1e-05,0.0001,0.5,720,684
14,1504,2,0,1e-05,0.0001,0.5,770,734
14,1604,2,0,1e-05,0.0001,0.5,812,792
14,1704,2,0,1e-05,0.0001,0.5,864,840
14,1804,2,0,1e-05,0.0001,0.5,902,902
14,1904,2,0,1e-05,0.0001,0.5,952,952
15,0,2,0,1e-05,0.0001,0.5,0,0
15,104,2,0,1e-05,0.0001,0.5,44,60
15,204,2,0,1e-05,0.0001,0.5,90,114
15,304,2,0,1e-05,0.0001,0.5,146,158
15,404,2,0,1e-05,0.0001,0.5,192,212
15,504,2,0,1e-05,0.0001,0.5,242,262
15,604,2,0,1e-05,0.0001,0.5,290,314
15,704,2,0,1e-05,0.0001,0.5,334,370
15,804,2,0,1e-05,0.0001,0.5,391,413
15,904,2,0,1e-05,0.0001,0.5,437,467
15,1004,2,0,1e-05,0.0001,0.5,481,523
15,1104,2,0,1e-05,0.0001,0.5,529,575
15,1204,2,0,1e-05,0.0001,0.5,580,624
15,1304,2,0,1e-05,0.0001,0.5,632,672
15,1404,2,0,1e-05,0.0001,0.5,684,720
15,1504,2,0,1e-05,0.0001,0.5,742,762
15,1604,2,0,1e-05,0.0001,0.5,792,812
15,1704,2,0,1e-05,0.0001,0.5,849,855
15,1804,2,0,1e-05,0.0001,0.5,908,896
15,1904,2,0,1e-05,0.0001,0.5,952,952
16,0,2,0,1e-05,0.0001,0.5,0,0
16,104,2,0,1e-05,0.0001,0.5,47,57
16,204,2,0,1e-05,0.0001,0.5,95,109
16,304,2,0,1e-05,0.0001,0.5,153,151
16,404,2,0,1e-05,0.0001,0.5,209,195
16,504,2,0,1e-05,0.0001,0.5,264,240
16,604,2,0,1e-05,0.0001,0.5,318,286
16,704,2,0,1e-05,0.0001,0.5,370,334
16,804,2,0,1e-05,0.0001,0.5,420,384
16,904,2,0,1e-05,0.0001,0.5,468,436
16,1004,2,0,1e-05,0.0001,0.5,527,477
16,1104,2,0,1e-05,0.0001,0.5,574,530
16,1204,2,0,1e-05,0.0001,0.5,618,586
16,1304,2,0,1e-05,0.0001,0.5,666,638
16,1404,2,0,1e-05,0.0001,0.5,706,698
16,1504,2,0,1e-05,0.0001,0.5,747,757
16,1604,2,0,1e-05,0.0001,0.5,804,800
16,1704,2,0,1e-05,0.0001,0.5,856,848
16,1804,2,0,1e-05,0.0001,0.5,900,904
16,1904,2,0,1e-05,0.0001,0.5,952,952
17,0,2,0,1e-05,0.0001,0.5,0,0
17,104,2,0,1e-05,0.0001,0.5,49,55
17,204,2,0,1e-05,0.0001,0.5,100,104
17,304,2,0,1e-05,0.0001,0.5,156,148
17,404,2,0,1e-05,0.0001,0.5,208,196
17,504,2,0,1e-05,0.0001,0.5,260,244
17,604,2,0,1e-05,0.0001,0.5,303,301
17,704,2,0,1e-05,0.0001,0.5,360,344
17,804,2,0,1e-05,0.0001,0.5,408,396
17,904,2,0,1e-05,0.0001,0.5,468,436
17,1004,2,0,1e-05,0.0001,0.5,517,487
17,1104,2,0,1e-05,0.0001,0.5,564,540
17,1204,2,0,1e-05,0.0001,0.5,606,598
17,1304,2,0,1e-05,0.0001,0.5,665,639
17,1404,2,0,1e-05,0.0001,0.5,714,690
17,1504,2,0,1e-05,0.0001,0.5,769,735
17,1604,2,0,1e-05,0.0001,0.5,822,782
17,1704,2,0,1e-05,0.0001,0.5,864,840
17,1804,2,0,1e-05,0.0001,0.5,909,895
17,1904,2,0,1e-05,0.0001,0.5,952,952
18,0,2,0,1e-05,0.0001,0.5,0,0
18,104,2,0,1e-05,0.0001,0.5,60,44
18,204,2,0,1e-05,0.0001,0.5,114,90
18,304,2,0,1e-05,0.0001,0.5,172,132
18,404,2,0,1e-05,0.0001,0.5,223,181
18,504,2,0,1e-05,0.0001,0.5,278,226
18,604,2,0,1e-05,0.0001,0.5,322,282
18,704,2,0,1e-05,0.0001,0.5,374,330
18,804,2,0,1e-05,0.0001,0.5,429,375
18,904,2,0,1e-05,0.0001,0.5,476,428
18,1004,2,0,1e-05,0.0001,0.5,518,486
18,1104,2,0,1e-05,0.0001,0.5,565,539
18,1204,2,0,1e-05,0.0001,0.5,614,590
18,1304,2,0,1e-05,0.0001,0.5,668,636
18,1404,2,0,1e-05,0.0001,0.5,721,683
18,1504,2,0,1e-05,0.0001,0.5,764,740
18,1604,2,0,1e-05,0.0001,0.5,806,798
18,1704,2,0,1e-05,0.0001,0.5,860,844
18,1804,2,0,1e-05,0.0001,0.5,905,899
18,1904,2,0,1e-05,0.0001,0.5,952,952
19,0,2,0,1e-05,0.0001,0.5,0,0
19,104,2,0,1e-05,0.0001,0.5,44,60
19,204,2,0,1e-05,0.0001,0.5,97,107
19,304,2,0,1e-05,0.0001,0.5,146,158
19,404,2,0,1e-05,0.0001,0.5,190,214
19,504,2,0,1e-05,0.0001,0.5,243,261
19,604,2,0,1e-05,0.0001,0.5,293,311
19,704,2,0,1e-05,0.0001,0.5,348,356
19,804,2,0,1e-05,0.0001,0.5,410,394
19,904,2,0,1e-05,0.0001,0.5,465,439
19,1004,2,0,1e-05,0.0001,0.5,508,496
19,1104,2,0,1e-05,0.0001,0.5,554,550
19,1204,2,0,1e-05,0.0001,0.5,612,592
19,1304,2,0,1e-05,0.0001,0.5,662,642
19,1404,2,0,1e-05,0.0001,0.5,717,687
19,1504,2,0,1e-05,0.0001,0.5,763,741
19,1604,2,0,1e-05,0.0001,0.5,806,798
19,1704,2,0,1e-05,0.0001,0.5,854,850
19,1804,2,0,1e-05,0.0001,0.5,904,900
19,1904,2,0,1e-05,0.0001,0.5,952,952
20,0,2,0,1e-05,0.0001,0.5,0,0
20,104,2,0,1e-05,0.0001,0.5,49,55
20,204,2,0,1e-05,0.0001,0.5,106,98
20,304,2,0,1e-05,0.0001,0.5,148,156
20,404,2,0,1e-05,0.0001,0.5,195,209
20,504,2,0,1e-05,0.0001,0.5,248,256
20,604,2,0,1e-05,0.0001,0.5,297,307
20,704,2,0,1e-05,0.0001,0.5,349,355
20,804,2,0,1e-05,0.0001,0.5,397,407
20,904,2,0,1e-05,0.0001,0.5,452,452
20,1004,2,0,1e-05,0.0001,0.5,497,507
20,1104,2,0,1e-05,0.0001,0.5,540,564
20,1204,2,0,1e-05,0.0001,0.5,591,613
20,1304,2,0,1e-05,0.0001,0.5,640,664
20,1404,2,0,1e-05,0.0001,0.5,698,706
20,1504,2,0,1e-05,0.0001,0.5,748,756
20,1604,2,0,1e-05,0.0001,0.5,796,808
20,1704,2,0,1e-05,0.0001,0.5,843,861
20,1804,2,0,1e-05,0.0001,0.5,901,903
20,1904,2,0,1e-05,0.0001,0.5,952,952
1,0,2,0,1e-05,0.001,0.5,0,0
1,104,2,0,1e-05,0.001,0.5,51,53
1,204,2,0,1e-05,0.001,0.5,98,106
1,304,2,0,1e-05,0.001,0.5,143,161
1,404,2,0,1e-05,0.001,0.5,200,204
1,504,2,0,1e-05,0.001,0.5,241,263
1,604,2,0,1e-05,0.001,0.5,293,311
1,704,2,0,1e-05,0.001,0.5,346,358
1,804,2,0,1e-05,0.001,0.5,393,411
1,904,2,0,1e-05,0.001,0.5,443,461
1,1004,2,0,1e-05,0.001,0.5,501,503
1,1104,2,0,1e-05,0.001,0.5,554,550
1,1204,2,0,1e-05,0.001,0.5,596,608
1,1304,2,0,1e-05,0.001,0.5,646,658
1,1404,2,0,1e-05,0.001,0.5,698,706
1,1504,2,0,1e-05,0.001,0.5,747,757
1,1604,2,0,1e-05,0.001,0.5,801,803
1,1704,2,0,1e-05,0.001,0.5,851,853
1,1804,2,0,1e-05,0.001,0.5,895,909
1,1904,2,0,1e-05,0.001,0.5,952,952
2,0,2,0,1e-05,0.001,0.512,0,0
2,104,2,0,1e-05,0.001,0.512,51,53
2,204,2,0,1e-05,0.001,0.51,94,110
2,304,2,0,1e-05,0.001,0.51,143,161
2,404,2,0,1e-05,0.001,0.512,197,207
2,504,2,0,1e-05,0.001,0.51,249,255
2,604,2,0,1e-05,0.001,0.51,305,299
2,704,2,0,1e-05,0.001,0.518,361,343
2,804,2,0,1e-05,0.001,0.518,405,399
2,904,2,0,1e-05,0.001,0.52,446,458
2,1004,2,0,1e-05,0.001,0.522,503,501
2,1104,2,0,1e-05,0.001,0.524,560,544
2,1204,2,0,1e-05,0.001,0.522,613,591
2,1304,2,0,1e-05,0.001,0.51,659,645
2,1404,2,0,1e-05,0.001,0.514,714,690
2,1504,2,0,1e-05,0.001,0.502,766,738
2,1604,2,0,1e-05,0.001,0.514,813,791
2,1704,2,0,1e-05,0.001,0.508,863,841
2,1804,2,0,1e-05,0.001,0.508,907,897
2,1904,2,0,1e-05,0.001,0.502,952,952
3,0,2,0,1e-05,0.001,0.544,0,0
3,104,2,0,1e-05,0.001,0.542,54,50
3,204,2,0,1e-05,0.001,0.542,111,93
3,304,2,0,1e-05,0.001,0.55,165,139
3,404,2,0,1e-05,0.001,0.548,211,193
3,504,2,0,1e-05,0.001,0.552,261,243
3,604,2,0,1e-05,0.001,0.55,310,294
3,704,2,0,1e-05,0.001,0.534,360,344
3,804,2,0,1e-05,0.001,0.54,401,403
3,904,2,0,1e-05,0.001,0.53,443,461
3,1004,2,0,1e-05,0.001,0.536,492,512
3,1104,2,0,1e-05,0.001,0.546,542,562
3,1204,2,0,1e-05,0.001,0.542,590,614
3,1304,2,0,1e-05,0.001,0.544,646,658
3,1404,2,0,1e-05,0.001,0.54,702,702
3,1504,2,0,1e-05,0.001,0.542,743,761
3,1604,2,0,1e-05,0.001,0.538,792,812
3,1704,2,0,1e-05,0.001,0.532,845,859
3,1804,2,0,1e-05,0.001,0.524,898,906
3,1904,2,0,1e-05,0.001,0.528,952,952
4,0,2,0,1e-05,0.001,0.516,0,0
4,104,2,0,1e-05,0.001,0.516,59,45
4,204,2,0,1e-05,0.001,0.51,108,96
4,304,2,0,1e-05,0.001,0.514,162,142
4,404,2,0,1e-05,0.001,0.514,209,195
4,504,2,0,1e-05,0.001,0.514,255,249
4,604,2,0,1e-05,0.001,0.508,302,302
4,704,2,0,1e-05,0.001,0.502,353,351
4,804,2,0,1e-05,0.001,0.504,405,399
4,904,2,0,1e-05,0.001,0.498,453,451
4,1004,2,0,1e-05,0.001,0.508,502,502
4,1104,2,0,1e-05,0.001,0.51,546,558
4,1204,2,0,1e-05,0.001,0.5,594,610
4,1304,2,0,1e-05,0.001,0.496,645,659
4,1404,2,0,1e-05,0.001,0.502,687,717
4,1504,2,0,1e-05,0.001,0.51,737,767
4,1604,2,0,1e-05,0.001,0.502,779,825
4,1704,2,0,1e-05,0.001,0.508,840,864
4,1804,2,0,1e-05,0.001,0.486,897,907
4,1904,2,0,1e-05,0.001,0.484,952,952
5,0,2,0,1e-05,0.001,0.488,0,0
5,104,2,0,1e-05,0.001,0.488,50,54
5,204,2,0,1e-05,0.001,0.486,94,110
5,304,2,0,1e-05,0.001,0.484,141,163
5,404,2,0,1e-05,0.001,0.476,193,211
5,504,2,0,1e-05,0.001,0.476,240,264
5,604,2,0,1e-05,0.001,0.474,296,308
5,704,2,0,1e-05,0.001,0.464,341,363
5,804,2,0,1e-05,0.001,0.474,398,406
5,904,2,0,1e-05,0.001,0.474,454,450
5,1004,2,0,1e-05,0.001,0.474,507,497
5,1104,2,0,1e-05,0.001,0.482,560,544
5,1204,2,0,1e-05,0.001,0.48,611,593
5,1304,2,0,1e-05,0.001,0.458,665,639
5,1404,2,0,1e-05,0.001,0.456,702,702
5,1504,2,0,1e-05,0.001,0.454,751,753
5,1604,2,0,1e-05,0.001,0.472,802,802
5,1704,2,0,1e-05,0.001,0.48,851,853
5,1804,2,0,1e-05,0.001,0.474,899,905
5,1904,2,0,1e-05,0.001,0.472,952,952
6,0,2,0,1e-05,0.001,0.5,0,0
6,104,2,0,1e-05,0.001,0.5,49,55
6,204,2,0,1e-05,0.001,0.5,99,105
6,304,2,0,1e-05,0.001,0.494,149,155
6,404,2,0,1e-05,0.001,0.494,195,209
6,504,2,0,1e-05,0.001,0.492,248,256
6,604,2,0,1e-05,0.001,0.492,303,301
6,704,2,0,1e-05,0.001,0.488,350,354
6,804,2,0,1e-05,0.001,0.506,401,403
6,904,2,0,1e-05,0.001,0.458,446,458
6,1004,2,0,1e-05,0.001,0.516,503,501
6,1104,2,0,1e-05,0.001,0.51,549,555
6,1204,2,0,1e-05,0.001,0.512,601,603
6,1304,2,0,1e-05,0.001,0.486,651,653
6,1404,2,0,1e-05,0.001,0.5,701,703
6,1504,2,0,1e-05,0.001,0.502,748,756
6,1604,2,0,1e-05,0.001,0.458,803,801
6,1704,2,0,1e-05,0.001,0.478,847,857
6,1804,2,0,1e-05,0.001,0.552,906,898
6,1904,2,0,1e-05,0.001,0.436,952,952
7,0,2,0,1e-05,0.001,0.524,0,0
7,104,2,0,1e-05,0.001,0.524,50,54
7,204,2,0,1e-05,0.001,0.524,104,100
7,304,2,0,1e-05,0.001,0.524,152,152
7,404,2,0,1e-05,0.001,0.524,194,210
